EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: 20250617_133001_1fve
Started: 2025-06-17 13:30:03
Completed: 2025-06-17 13:37:16
Total Training Time: 7.2 minutes (0.1 hours)
Report generated: 2025-06-17 13:37:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/1fv5
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: False
  reduced_cluster_size: 256
  hidden_dim: 256
  model_parameters: 1324102
  model_type: EvoformerODEFunc
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE
  train_proteins: 1
  val_proteins: 1
  use_sequential_loading: False
  aggressive_cleanup: True
  preliminary_training_enabled: False
  prelim_data_dir: None
  prelim_block_stride: 4
  prelim_max_epochs: 20
  prelim_early_stopping_min_delta: N/A

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

MAIN TRAINING PHASE
==================================================

Main Training Started: 2025-06-17 13:30:03
Main Training Completed: 2025-06-17 13:37:16
Main Training Duration: 7.2 minutes

Main Training Progress:
------------------------------
Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
946      8.94392        1/1            8.93939        1/1            0.4         
947      8.93939        1/1            8.93635        1/1            0.4         
948      8.93635        1/1            8.93408        1/1            0.4         
949      8.93408        1/1            8.92960        1/1            0.4         
950      8.92960        1/1            8.92720        1/1            0.4         
951      8.92720        1/1            8.92442        1/1            0.4         
952      8.92442        1/1            8.91984        1/1            0.4         
953      8.91984        1/1            8.91713        1/1            0.4         
954      8.91713        1/1            8.91487        1/1            0.4         
955      8.91487        1/1            8.91011        1/1            0.4         
956      8.91011        1/1            8.90752        1/1            0.4         
957      8.90752        1/1            8.90534        1/1            0.4         
958      8.90534        1/1            8.90078        1/1            0.4         
959      8.90078        1/1            8.89771        1/1            0.4         
960      8.89771        1/1            8.89526        1/1            0.4         
961      8.89526        1/1            8.89092        1/1            0.4         
962      8.89092        1/1            8.88866        1/1            0.4         
963      8.88866        1/1            8.88625        1/1            0.4         
964      8.88625        1/1            8.88156        1/1            0.4         
965      8.88156        1/1            8.87872        1/1            0.4         
966      8.87872        1/1            8.87670        1/1            0.4         
967      8.87670        1/1            8.87210        1/1            0.4         
968      8.87210        1/1            8.86938        1/1            0.5         
969      8.86938        1/1            8.86715        1/1            0.4         
970      8.86715        1/1            8.86271        1/1            0.4         
971      8.86271        1/1            8.85990        1/1            0.5         
972      8.85990        1/1            8.85774        1/1            0.4         
973      8.85774        1/1            8.85329        1/1            0.4         
974      8.85329        1/1            8.85089        1/1            0.4         
975      8.85089        1/1            8.84864        1/1            0.4         
976      8.84864        1/1            8.84418        1/1            0.4         
977      8.84418        1/1            8.84126        1/1            0.4         
978      8.84126        1/1            8.83892        1/1            0.4         
979      8.83892        1/1            8.83477        1/1            0.4         
980      8.83477        1/1            8.83228        1/1            0.4         
981      8.83228        1/1            8.82981        1/1            0.4         
982      8.82981        1/1            8.82555        1/1            0.4         
983      8.82555        1/1            8.82252        1/1            0.4         
984      8.82252        1/1            8.82042        1/1            0.4         
985      8.82042        1/1            8.81582        1/1            0.4         
986      8.81582        1/1            8.81349        1/1            0.4         
987      8.81349        1/1            8.81116        1/1            0.4         
988      8.81116        1/1            8.80533        1/1            0.4         
989      8.80533        1/1            8.80223        1/1            0.4         
990      8.80223        1/1            8.80010        1/1            0.4         
991      8.80010        1/1            8.79576        1/1            0.4         
992      8.79576        1/1            8.79330        1/1            0.4         
993      8.79330        1/1            8.79088        1/1            0.4         
994      8.79088        1/1            8.78661        1/1            0.4         
995      8.78661        1/1            8.78366        1/1            0.4         
996      8.78366        1/1            8.78139        1/1            0.4         
997      8.78139        1/1            8.77720        1/1            0.4         
998      8.77720        1/1            8.77473        1/1            0.4         
999      8.77473        1/1            8.77242        1/1            0.4         
1000     8.77242        1/1            8.76820        1/1            0.4         
----------------------------------------------------------------------------------------

Main Training Analysis:
------------------------------
Best Main Training Epoch: 1000 (Loss: 8.77242)
Worst Main Training Epoch: 1 (Loss: 90.45792)
Final Main Training Success Rate: 100.0%
Final Main Training Validation Success Rate: 100.0%

OVERALL TRAINING SUMMARY
==================================================

OVERALL PERFORMANCE ANALYSIS
------------------------------
Best Overall Epoch: Main Epoch 1000 (Loss: 8.77242)
Worst Overall Epoch: Main Epoch 1 (Loss: 90.45792)
Overall Training Improvement: 10.3x better from worst to best
Final Training Success Rate: 100.0%
Final Validation Success Rate: 100.0%

FINAL MODEL
------------------------------
Model saved to: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models/20250617_133001_1fve_final_model.pt
Total parameters: 1324102
Model type: EvoformerODEFunc

==================================================
