EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: 20250617_133821_1fve
Started: 2025-06-17 13:38:23
Completed: 2025-06-17 13:45:20
Total Training Time: 6.9 minutes (0.1 hours)
Report generated: 2025-06-17 13:45:20

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/1fv5
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 256
  hidden_dim: 256
  model_parameters: 265986
  model_type: EvoformerODEFuncFast
  epochs: 10000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE
  train_proteins: 1
  val_proteins: 1
  use_sequential_loading: False
  aggressive_cleanup: True
  preliminary_training_enabled: False
  prelim_data_dir: None
  prelim_block_stride: 4
  prelim_max_epochs: 20
  prelim_early_stopping_min_delta: N/A

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

MAIN TRAINING PHASE
==================================================

Main Training Started: 2025-06-17 13:38:23
Main Training Completed: 2025-06-17 13:45:20
Main Training Duration: 6.9 minutes

Main Training Progress:
------------------------------
Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
447      5.89781        1/1            5.88551        1/1            0.2         
448      5.88551        1/1            5.88440        1/1            0.2         
449      5.88440        1/1            5.86526        1/1            0.2         
450      5.86526        1/1            5.85519        1/1            0.2         
451      5.85519        1/1            5.85013        1/1            0.2         
452      5.85013        1/1            5.83231        1/1            0.2         
453      5.83231        1/1            5.85672        1/1            0.2         
454      5.85672        1/1            5.84222        1/1            0.2         
455      5.84222        1/1            5.80334        1/1            0.2         
456      5.80334        1/1            5.82014        1/1            0.2         
457      5.82014        1/1            5.82662        1/1            0.2         
458      5.82662        1/1            5.77363        1/1            0.2         
459      5.77363        1/1            5.80494        1/1            0.2         
460      5.80494        1/1            5.83230        1/1            0.2         
461      5.83230        1/1            5.80476        1/1            0.2         
462      5.80476        1/1            5.76375        1/1            0.2         
463      5.76375        1/1            5.73821        1/1            0.2         
464      5.73821        1/1            5.77093        1/1            0.2         
465      5.77093        1/1            5.77672        1/1            0.2         
466      5.77672        1/1            5.74459        1/1            0.2         
467      5.74459        1/1            5.73161        1/1            0.2         
468      5.73161        1/1            5.72200        1/1            0.2         
469      5.72200        1/1            5.72521        1/1            0.2         
470      5.72521        1/1            5.72868        1/1            0.2         
471      5.72868        1/1            5.72500        1/1            0.2         
472      5.72500        1/1            5.71991        1/1            0.2         
473      5.71991        1/1            5.71432        1/1            0.2         
474      5.71432        1/1            5.71228        1/1            0.2         
475      5.71228        1/1            5.71284        1/1            0.2         
476      5.71284        1/1            5.71302        1/1            0.2         
477      5.71302        1/1            5.71120        1/1            0.2         
478      5.71120        1/1            5.70896        1/1            0.2         
479      5.70896        1/1            5.70631        1/1            0.2         
480      5.70631        1/1            5.70483        1/1            0.2         
481      5.70483        1/1            5.70407        1/1            0.2         
482      5.70407        1/1            5.70318        1/1            0.2         
483      5.70318        1/1            5.70029        1/1            0.2         
484      5.70029        1/1            5.69789        1/1            0.2         
485      5.69789        1/1            5.69740        1/1            0.2         
486      5.69740        1/1            5.69545        1/1            0.2         
487      5.69545        1/1            5.69263        1/1            0.2         
488      5.69263        1/1            5.69095        1/1            0.2         
489      5.69095        1/1            5.68923        1/1            0.2         
490      5.68923        1/1            5.68709        1/1            0.2         
491      5.68709        1/1            5.68486        1/1            0.2         
492      5.68486        1/1            5.68251        1/1            0.2         
493      5.68251        1/1            5.68090        1/1            0.2         
494      5.68090        1/1            5.67881        1/1            0.2         
495      5.67881        1/1            5.67626        1/1            0.2         
496      5.67626        1/1            5.67409        1/1            0.2         
497      5.67409        1/1            5.67214        1/1            0.2         
498      5.67214        1/1            5.66994        1/1            0.2         
499      5.66994        1/1            5.66765        1/1            0.2         
500      5.66765        1/1            5.66537        1/1            0.2         
501      5.66537        1/1            5.66345        1/1            0.2         
502      5.66345        1/1            5.66099        1/1            0.2         
503      5.66099        1/1            5.65878        1/1            0.2         
504      5.65878        1/1            5.65685        1/1            0.2         
505      5.65685        1/1            5.65445        1/1            0.2         
506      5.65445        1/1            5.65219        1/1            0.2         
507      5.65219        1/1            5.65047        1/1            0.2         
508      5.65047        1/1            5.64788        1/1            0.2         
509      5.64788        1/1            5.64594        1/1            0.2         
510      5.64594        1/1            5.64363        1/1            0.2         
511      5.64363        1/1            5.64121        1/1            0.2         
512      5.64121        1/1            5.63882        1/1            0.2         
513      5.63882        1/1            5.63681        1/1            0.2         
514      5.63681        1/1            5.63463        1/1            0.2         
515      5.63463        1/1            5.63241        1/1            0.2         
516      5.63241        1/1            5.63030        1/1            0.2         
517      5.63030        1/1            5.62811        1/1            0.2         
518      5.62811        1/1            5.62571        1/1            0.2         
519      5.62571        1/1            5.62346        1/1            0.2         
520      5.62346        1/1            5.62150        1/1            0.2         
521      5.62150        1/1            5.61927        1/1            0.2         
522      5.61927        1/1            5.61703        1/1            0.2         
523      5.61703        1/1            5.61504        1/1            0.2         
524      5.61504        1/1            5.61266        1/1            0.2         
525      5.61266        1/1            5.61086        1/1            0.2         
526      5.61086        1/1            5.60868        1/1            0.2         
527      5.60868        1/1            5.60637        1/1            0.2         
528      5.60637        1/1            5.60412        1/1            0.2         
529      5.60412        1/1            5.60188        1/1            0.2         
530      5.60188        1/1            5.59975        1/1            0.2         
531      5.59975        1/1            5.59760        1/1            0.2         
532      5.59760        1/1            5.59560        1/1            0.2         
533      5.59560        1/1            5.59351        1/1            0.2         
534      5.59351        1/1            5.59113        1/1            0.2         
535      5.59113        1/1            5.58918        1/1            0.2         
536      5.58918        1/1            5.58702        1/1            0.2         
537      5.58702        1/1            5.58497        1/1            0.2         
538      5.58497        1/1            5.58273        1/1            0.2         
539      5.58273        1/1            5.58060        1/1            0.2         
540      5.58060        1/1            5.57867        1/1            0.2         
541      5.57867        1/1            5.57658        1/1            0.2         
542      5.57658        1/1            5.57452        1/1            0.2         
543      5.57452        1/1            5.57235        1/1            0.2         
544      5.57235        1/1            5.57029        1/1            0.2         
545      5.57029        1/1            5.56824        1/1            0.2         
546      5.56824        1/1            5.56599        1/1            0.2         
547      5.56599        1/1            5.56407        1/1            0.2         
548      5.56407        1/1            5.56166        1/1            0.2         
549      5.56166        1/1            5.55965        1/1            0.2         
550      5.55965        1/1            5.55772        1/1            0.2         
551      5.55772        1/1            5.55560        1/1            0.2         
552      5.55560        1/1            5.55367        1/1            0.2         
553      5.55367        1/1            5.55155        1/1            0.2         
554      5.55155        1/1            5.54991        1/1            0.2         
555      5.54991        1/1            5.54751        1/1            0.2         
556      5.54751        1/1            5.54566        1/1            0.2         
557      5.54566        1/1            5.54356        1/1            0.2         
558      5.54356        1/1            5.54135        1/1            0.2         
559      5.54135        1/1            5.53936        1/1            0.2         
560      5.53936        1/1            5.53732        1/1            0.2         
561      5.53732        1/1            5.53513        1/1            0.2         
562      5.53513        1/1            5.53331        1/1            0.3         
563      5.53331        1/1            5.53134        1/1            0.2         
564      5.53134        1/1            5.52934        1/1            0.3         
565      5.52934        1/1            5.52734        1/1            0.3         
566      5.52734        1/1            5.52530        1/1            0.2         
567      5.52530        1/1            5.52337        1/1            0.2         
568      5.52337        1/1            5.52140        1/1            0.2         
569      5.52140        1/1            5.51944        1/1            0.2         
570      5.51944        1/1            5.51766        1/1            0.2         
571      5.51766        1/1            5.51538        1/1            0.2         
572      5.51538        1/1            5.51353        1/1            0.2         
573      5.51353        1/1            5.51160        1/1            0.2         
574      5.51160        1/1            5.50957        1/1            0.2         
575      5.50957        1/1            5.50779        1/1            0.2         
576      5.50779        1/1            5.50568        1/1            0.2         
577      5.50568        1/1            5.50336        1/1            0.2         
578      5.50336        1/1            5.50172        1/1            0.2         
579      5.50172        1/1            5.49977        1/1            0.2         
580      5.49977        1/1            5.49748        1/1            0.2         
581      5.49748        1/1            5.49576        1/1            0.2         
582      5.49576        1/1            5.49369        1/1            0.2         
583      5.49369        1/1            5.49177        1/1            0.2         
584      5.49177        1/1            5.48991        1/1            0.2         
585      5.48991        1/1            5.48805        1/1            0.2         
586      5.48805        1/1            5.48617        1/1            0.2         
587      5.48617        1/1            5.48444        1/1            0.2         
588      5.48444        1/1            5.48258        1/1            0.2         
589      5.48258        1/1            5.48071        1/1            0.2         
590      5.48071        1/1            5.47870        1/1            0.2         
591      5.47870        1/1            5.47661        1/1            0.2         
592      5.47661        1/1            5.47457        1/1            0.2         
593      5.47457        1/1            5.47271        1/1            0.2         
594      5.47271        1/1            5.47095        1/1            0.2         
595      5.47095        1/1            5.46899        1/1            0.2         
596      5.46899        1/1            5.46710        1/1            0.2         
597      5.46710        1/1            5.46525        1/1            0.2         
598      5.46525        1/1            5.46343        1/1            0.2         
599      5.46343        1/1            5.46134        1/1            0.2         
600      5.46134        1/1            5.45965        1/1            0.2         
601      5.45965        1/1            5.45768        1/1            0.2         
602      5.45768        1/1            5.45619        1/1            0.2         
603      5.45619        1/1            5.45420        1/1            0.2         
604      5.45420        1/1            5.45250        1/1            0.2         
605      5.45250        1/1            5.45043        1/1            0.2         
606      5.45043        1/1            5.44876        1/1            0.2         
607      5.44876        1/1            5.44683        1/1            0.2         
608      5.44683        1/1            5.44493        1/1            0.2         
609      5.44493        1/1            5.44320        1/1            0.2         
610      5.44320        1/1            5.44124        1/1            0.2         
611      5.44124        1/1            5.43939        1/1            0.2         
612      5.43939        1/1            5.43763        1/1            0.2         
613      5.43763        1/1            5.43591        1/1            0.2         
614      5.43591        1/1            5.43393        1/1            0.2         
615      5.43393        1/1            5.43225        1/1            0.2         
616      5.43225        1/1            5.43050        1/1            0.2         
617      5.43050        1/1            5.42852        1/1            0.2         
618      5.42852        1/1            5.42699        1/1            0.2         
619      5.42699        1/1            5.42525        1/1            0.2         
620      5.42525        1/1            5.42331        1/1            0.2         
621      5.42331        1/1            5.42162        1/1            0.2         
622      5.42162        1/1            5.41973        1/1            0.2         
623      5.41973        1/1            5.41775        1/1            0.2         
624      5.41775        1/1            5.41608        1/1            0.2         
625      5.41608        1/1            5.41440        1/1            0.2         
626      5.41440        1/1            5.41256        1/1            0.2         
627      5.41256        1/1            5.41074        1/1            0.2         
628      5.41074        1/1            5.40899        1/1            0.2         
629      5.40899        1/1            5.40717        1/1            0.2         
630      5.40717        1/1            5.40560        1/1            0.2         
631      5.40560        1/1            5.40366        1/1            0.2         
632      5.40366        1/1            5.40190        1/1            0.2         
633      5.40190        1/1            5.40023        1/1            0.2         
634      5.40023        1/1            5.39844        1/1            0.2         
635      5.39844        1/1            5.39683        1/1            0.2         
636      5.39683        1/1            5.39507        1/1            0.2         
637      5.39507        1/1            5.39352        1/1            0.3         
638      5.39352        1/1            5.39179        1/1            0.2         
639      5.39179        1/1            5.39002        1/1            0.2         
640      5.39002        1/1            5.38837        1/1            0.2         
641      5.38837        1/1            5.38669        1/1            0.2         
642      5.38669        1/1            5.38488        1/1            0.3         
643      5.38488        1/1            5.38311        1/1            0.3         
644      5.38311        1/1            5.38131        1/1            0.3         
645      5.38131        1/1            5.37961        1/1            0.3         
646      5.37961        1/1            5.37790        1/1            0.3         
647      5.37790        1/1            5.37607        1/1            0.3         
648      5.37607        1/1            5.37430        1/1            0.3         
649      5.37430        1/1            5.37250        1/1            0.3         
650      5.37250        1/1            5.37086        1/1            0.3         
651      5.37086        1/1            5.36931        1/1            0.2         
652      5.36931        1/1            5.36748        1/1            0.2         
653      5.36748        1/1            5.36591        1/1            0.3         
654      5.36591        1/1            5.36414        1/1            0.3         
655      5.36414        1/1            5.36233        1/1            0.3         
656      5.36233        1/1            5.36090        1/1            0.3         
657      5.36090        1/1            5.35907        1/1            0.2         
658      5.35907        1/1            5.35730        1/1            0.3         
659      5.35730        1/1            5.35575        1/1            0.2         
660      5.35575        1/1            5.35415        1/1            0.2         
661      5.35415        1/1            5.35236        1/1            0.3         
662      5.35236        1/1            5.35076        1/1            0.3         
663      5.35076        1/1            5.34930        1/1            0.3         
664      5.34930        1/1            5.34748        1/1            0.2         
665      5.34748        1/1            5.34589        1/1            0.3         
666      5.34589        1/1            5.34401        1/1            0.3         
667      5.34401        1/1            5.34220        1/1            0.3         
668      5.34220        1/1            5.34066        1/1            0.2         
669      5.34066        1/1            5.33894        1/1            0.2         
670      5.33894        1/1            5.33747        1/1            0.2         
671      5.33747        1/1            5.33571        1/1            0.2         
672      5.33571        1/1            5.33415        1/1            0.2         
673      5.33415        1/1            5.33254        1/1            0.2         
674      5.33254        1/1            5.33073        1/1            0.2         
675      5.33073        1/1            5.32922        1/1            0.2         
676      5.32922        1/1            5.32744        1/1            0.2         
677      5.32744        1/1            5.32594        1/1            0.2         
678      5.32594        1/1            5.32431        1/1            0.2         
679      5.32431        1/1            5.32287        1/1            0.2         
680      5.32287        1/1            5.32125        1/1            0.2         
681      5.32125        1/1            5.31973        1/1            0.2         
682      5.31973        1/1            5.31793        1/1            0.3         
683      5.31793        1/1            5.31614        1/1            0.2         
684      5.31614        1/1            5.31460        1/1            0.2         
685      5.31460        1/1            5.31311        1/1            0.2         
686      5.31311        1/1            5.31134        1/1            0.2         
687      5.31134        1/1            5.30984        1/1            0.2         
688      5.30984        1/1            5.30816        1/1            0.2         
689      5.30816        1/1            5.30661        1/1            0.2         
690      5.30661        1/1            5.30487        1/1            0.2         
691      5.30487        1/1            5.30335        1/1            0.2         
692      5.30335        1/1            5.30204        1/1            0.2         
693      5.30204        1/1            5.30050        1/1            0.2         
694      5.30050        1/1            5.29902        1/1            0.2         
695      5.29902        1/1            5.29750        1/1            0.2         
696      5.29750        1/1            5.29574        1/1            0.2         
697      5.29574        1/1            5.29412        1/1            0.2         
698      5.29412        1/1            5.29255        1/1            0.2         
699      5.29255        1/1            5.29100        1/1            0.2         
700      5.29100        1/1            5.28945        1/1            0.2         
701      5.28945        1/1            5.28768        1/1            0.2         
702      5.28768        1/1            5.28628        1/1            0.2         
703      5.28628        1/1            5.28482        1/1            0.2         
704      5.28482        1/1            5.28302        1/1            0.2         
705      5.28302        1/1            5.28142        1/1            0.2         
706      5.28142        1/1            5.28017        1/1            0.2         
707      5.28017        1/1            5.27844        1/1            0.2         
708      5.27844        1/1            5.27681        1/1            0.2         
709      5.27681        1/1            5.27543        1/1            0.2         
710      5.27543        1/1            5.27375        1/1            0.2         
711      5.27375        1/1            5.27209        1/1            0.2         
712      5.27209        1/1            5.27038        1/1            0.2         
713      5.27038        1/1            5.26897        1/1            0.2         
714      5.26897        1/1            5.26743        1/1            0.2         
715      5.26743        1/1            5.26592        1/1            0.2         
716      5.26592        1/1            5.26450        1/1            0.2         
717      5.26450        1/1            5.26278        1/1            0.2         
718      5.26278        1/1            5.26117        1/1            0.2         
719      5.26117        1/1            5.25975        1/1            0.2         
720      5.25975        1/1            5.25820        1/1            0.2         
721      5.25820        1/1            5.25655        1/1            0.2         
722      5.25655        1/1            5.25537        1/1            0.2         
723      5.25537        1/1            5.25376        1/1            0.2         
724      5.25376        1/1            5.25219        1/1            0.2         
725      5.25219        1/1            5.25094        1/1            0.2         
726      5.25094        1/1            5.24959        1/1            0.2         
727      5.24959        1/1            5.24788        1/1            0.2         
728      5.24788        1/1            5.24601        1/1            0.2         
729      5.24601        1/1            5.24485        1/1            0.2         
730      5.24485        1/1            5.24301        1/1            0.2         
731      5.24301        1/1            5.24140        1/1            0.2         
732      5.24140        1/1            5.24010        1/1            0.2         
733      5.24010        1/1            5.23869        1/1            0.2         
734      5.23869        1/1            5.23727        1/1            0.2         
735      5.23727        1/1            5.23555        1/1            0.2         
736      5.23555        1/1            5.23403        1/1            0.2         
737      5.23403        1/1            5.23266        1/1            0.2         
738      5.23266        1/1            5.23103        1/1            0.2         
739      5.23103        1/1            5.22946        1/1            0.2         
740      5.22946        1/1            5.22801        1/1            0.2         
741      5.22801        1/1            5.22648        1/1            0.2         
742      5.22648        1/1            5.22490        1/1            0.2         
743      5.22490        1/1            5.22337        1/1            0.2         
744      5.22337        1/1            5.22209        1/1            0.2         
745      5.22209        1/1            5.22074        1/1            0.2         
746      5.22074        1/1            5.21899        1/1            0.2         
747      5.21899        1/1            5.21760        1/1            0.2         
748      5.21760        1/1            5.21607        1/1            0.2         
749      5.21607        1/1            5.21474        1/1            0.2         
750      5.21474        1/1            5.21326        1/1            0.2         
751      5.21326        1/1            5.21192        1/1            0.2         
752      5.21192        1/1            5.21037        1/1            0.2         
753      5.21037        1/1            5.20893        1/1            0.2         
754      5.20893        1/1            5.20731        1/1            0.2         
755      5.20731        1/1            5.20585        1/1            0.2         
756      5.20585        1/1            5.20440        1/1            0.2         
757      5.20440        1/1            5.20298        1/1            0.2         
758      5.20298        1/1            5.20138        1/1            0.2         
759      5.20138        1/1            5.19994        1/1            0.2         
760      5.19994        1/1            5.19844        1/1            0.2         
761      5.19844        1/1            5.19707        1/1            0.2         
762      5.19707        1/1            5.19549        1/1            0.2         
763      5.19549        1/1            5.19405        1/1            0.2         
764      5.19405        1/1            5.19277        1/1            0.2         
765      5.19277        1/1            5.19141        1/1            0.2         
766      5.19141        1/1            5.18986        1/1            0.2         
767      5.18986        1/1            5.18836        1/1            0.2         
768      5.18836        1/1            5.18688        1/1            0.2         
769      5.18688        1/1            5.18538        1/1            0.2         
770      5.18538        1/1            5.18379        1/1            0.2         
771      5.18379        1/1            5.18238        1/1            0.2         
772      5.18238        1/1            5.18107        1/1            0.2         
773      5.18107        1/1            5.17959        1/1            0.2         
774      5.17959        1/1            5.17808        1/1            0.2         
775      5.17808        1/1            5.17665        1/1            0.2         
776      5.17665        1/1            5.17529        1/1            0.2         
777      5.17529        1/1            5.17385        1/1            0.2         
778      5.17385        1/1            5.17223        1/1            0.2         
779      5.17223        1/1            5.17088        1/1            0.2         
780      5.17088        1/1            5.16949        1/1            0.2         
781      5.16949        1/1            5.16811        1/1            0.2         
782      5.16811        1/1            5.16663        1/1            0.2         
783      5.16663        1/1            5.16522        1/1            0.2         
784      5.16522        1/1            5.16358        1/1            0.2         
785      5.16358        1/1            5.16220        1/1            0.2         
786      5.16220        1/1            5.16059        1/1            0.2         
787      5.16059        1/1            5.15915        1/1            0.2         
788      5.15915        1/1            5.15783        1/1            0.2         
789      5.15783        1/1            5.15651        1/1            0.2         
790      5.15651        1/1            5.15492        1/1            0.2         
791      5.15492        1/1            5.15354        1/1            0.2         
792      5.15354        1/1            5.15207        1/1            0.2         
793      5.15207        1/1            5.15051        1/1            0.2         
794      5.15051        1/1            5.14915        1/1            0.2         
795      5.14915        1/1            5.14777        1/1            0.2         
796      5.14777        1/1            5.14646        1/1            0.2         
797      5.14646        1/1            5.14501        1/1            0.2         
798      5.14501        1/1            5.14345        1/1            0.2         
799      5.14345        1/1            5.14240        1/1            0.2         
800      5.14240        1/1            5.14089        1/1            0.2         
801      5.14089        1/1            5.13954        1/1            0.2         
802      5.13954        1/1            5.13811        1/1            0.2         
803      5.13811        1/1            5.13682        1/1            0.2         
804      5.13682        1/1            5.13539        1/1            0.2         
805      5.13539        1/1            5.13393        1/1            0.2         
806      5.13393        1/1            5.13264        1/1            0.2         
807      5.13264        1/1            5.13117        1/1            0.2         
808      5.13117        1/1            5.12977        1/1            0.2         
809      5.12977        1/1            5.12857        1/1            0.2         
810      5.12857        1/1            5.12702        1/1            0.2         
811      5.12702        1/1            5.12561        1/1            0.2         
812      5.12561        1/1            5.12418        1/1            0.2         
813      5.12418        1/1            5.12294        1/1            0.2         
814      5.12294        1/1            5.12153        1/1            0.2         
815      5.12153        1/1            5.12008        1/1            0.2         
816      5.12008        1/1            5.11856        1/1            0.2         
817      5.11856        1/1            5.11729        1/1            0.2         
818      5.11729        1/1            5.11592        1/1            0.2         
819      5.11592        1/1            5.11463        1/1            0.2         
820      5.11463        1/1            5.11348        1/1            0.2         
821      5.11348        1/1            5.11194        1/1            0.2         
822      5.11194        1/1            5.11083        1/1            0.2         
823      5.11083        1/1            5.10926        1/1            0.2         
824      5.10926        1/1            5.10798        1/1            0.2         
825      5.10798        1/1            5.10660        1/1            0.2         
826      5.10660        1/1            5.10507        1/1            0.2         
827      5.10507        1/1            5.10380        1/1            0.2         
828      5.10380        1/1            5.10249        1/1            0.2         
829      5.10249        1/1            5.10092        1/1            0.2         
830      5.10092        1/1            5.09963        1/1            0.2         
831      5.09963        1/1            5.09837        1/1            0.2         
832      5.09837        1/1            5.09708        1/1            0.2         
833      5.09708        1/1            5.09585        1/1            0.2         
834      5.09585        1/1            5.09461        1/1            0.2         
835      5.09461        1/1            5.09331        1/1            0.2         
836      5.09331        1/1            5.09184        1/1            0.2         
837      5.09184        1/1            5.09053        1/1            0.2         
838      5.09053        1/1            5.08929        1/1            0.2         
839      5.08929        1/1            5.08787        1/1            0.2         
840      5.08787        1/1            5.08658        1/1            0.2         
841      5.08658        1/1            5.08522        1/1            0.2         
842      5.08522        1/1            5.08404        1/1            0.2         
843      5.08404        1/1            5.08274        1/1            0.2         
844      5.08274        1/1            5.08140        1/1            0.2         
845      5.08140        1/1            5.08030        1/1            0.2         
846      5.08030        1/1            5.07897        1/1            0.2         
847      5.07897        1/1            5.07758        1/1            0.2         
848      5.07758        1/1            5.07611        1/1            0.2         
849      5.07611        1/1            5.07516        1/1            0.2         
850      5.07516        1/1            5.07396        1/1            0.2         
851      5.07396        1/1            5.07232        1/1            0.2         
852      5.07232        1/1            5.07121        1/1            0.2         
853      5.07121        1/1            5.06956        1/1            0.2         
854      5.06956        1/1            5.06845        1/1            0.2         
855      5.06845        1/1            5.06700        1/1            0.2         
856      5.06700        1/1            5.06591        1/1            0.2         
857      5.06591        1/1            5.06450        1/1            0.2         
858      5.06450        1/1            5.06314        1/1            0.2         
859      5.06314        1/1            5.06190        1/1            0.2         
860      5.06190        1/1            5.06047        1/1            0.2         
861      5.06047        1/1            5.05908        1/1            0.2         
862      5.05908        1/1            5.05784        1/1            0.2         
863      5.05784        1/1            5.05663        1/1            0.2         
864      5.05663        1/1            5.05521        1/1            0.2         
865      5.05521        1/1            5.05388        1/1            0.2         
866      5.05388        1/1            5.05249        1/1            0.2         
867      5.05249        1/1            5.05143        1/1            0.2         
868      5.05143        1/1            5.05002        1/1            0.2         
869      5.05002        1/1            5.04879        1/1            0.2         
870      5.04879        1/1            5.04778        1/1            0.2         
871      5.04778        1/1            5.04612        1/1            0.2         
872      5.04612        1/1            5.04484        1/1            0.2         
873      5.04484        1/1            5.04364        1/1            0.2         
874      5.04364        1/1            5.04221        1/1            0.2         
875      5.04221        1/1            5.04122        1/1            0.2         
876      5.04122        1/1            5.04011        1/1            0.2         
877      5.04011        1/1            5.03819        1/1            0.2         
878      5.03819        1/1            5.03718        1/1            0.2         
879      5.03718        1/1            5.03573        1/1            0.2         
880      5.03573        1/1            5.03469        1/1            0.2         
881      5.03469        1/1            5.03384        1/1            0.2         
882      5.03384        1/1            5.03270        1/1            0.2         
883      5.03270        1/1            5.03096        1/1            0.2         
884      5.03096        1/1            5.02961        1/1            0.2         
885      5.02961        1/1            5.02872        1/1            0.2         
886      5.02872        1/1            5.02733        1/1            0.2         
887      5.02733        1/1            5.02604        1/1            0.2         
888      5.02604        1/1            5.02486        1/1            0.2         
889      5.02486        1/1            5.02382        1/1            0.2         
890      5.02382        1/1            5.02249        1/1            0.2         
891      5.02249        1/1            5.02115        1/1            0.2         
892      5.02115        1/1            5.02010        1/1            0.2         
893      5.02010        1/1            5.01888        1/1            0.2         
894      5.01888        1/1            5.01732        1/1            0.2         
895      5.01732        1/1            5.01604        1/1            0.2         
896      5.01604        1/1            5.01490        1/1            0.2         
897      5.01490        1/1            5.01368        1/1            0.2         
898      5.01368        1/1            5.01232        1/1            0.2         
899      5.01232        1/1            5.01106        1/1            0.2         
900      5.01106        1/1            5.00972        1/1            0.2         
901      5.00972        1/1            5.00861        1/1            0.2         
902      5.00861        1/1            5.00728        1/1            0.2         
903      5.00728        1/1            5.00645        1/1            0.2         
904      5.00645        1/1            5.00485        1/1            0.2         
905      5.00485        1/1            5.00366        1/1            0.2         
906      5.00366        1/1            5.00240        1/1            0.2         
907      5.00240        1/1            5.00109        1/1            0.2         
908      5.00109        1/1            4.99979        1/1            0.2         
909      4.99979        1/1            4.99837        1/1            0.3         
910      4.99837        1/1            4.99730        1/1            0.2         
911      4.99730        1/1            4.99580        1/1            0.3         
912      4.99580        1/1            4.99460        1/1            0.2         
913      4.99460        1/1            4.99340        1/1            0.2         
914      4.99340        1/1            4.99193        1/1            0.3         
915      4.99193        1/1            4.99064        1/1            0.2         
916      4.99064        1/1            4.98966        1/1            0.2         
917      4.98966        1/1            4.98819        1/1            0.2         
918      4.98819        1/1            4.98691        1/1            0.2         
919      4.98691        1/1            4.98568        1/1            0.2         
920      4.98568        1/1            4.98447        1/1            0.2         
921      4.98447        1/1            4.98295        1/1            0.2         
922      4.98295        1/1            4.98187        1/1            0.2         
923      4.98187        1/1            4.98100        1/1            0.2         
924      4.98100        1/1            4.97966        1/1            0.2         
925      4.97966        1/1            4.97810        1/1            0.2         
926      4.97810        1/1            4.97685        1/1            0.2         
927      4.97685        1/1            4.97562        1/1            0.2         
928      4.97562        1/1            4.97458        1/1            0.2         
929      4.97458        1/1            4.97328        1/1            0.2         
930      4.97328        1/1            4.97222        1/1            0.2         
931      4.97222        1/1            4.97106        1/1            0.2         
932      4.97106        1/1            4.96957        1/1            0.2         
933      4.96957        1/1            4.96846        1/1            0.2         
934      4.96846        1/1            4.96730        1/1            0.2         
935      4.96730        1/1            4.96607        1/1            0.2         
936      4.96607        1/1            4.96470        1/1            0.2         
937      4.96470        1/1            4.96356        1/1            0.2         
938      4.96356        1/1            4.96223        1/1            0.2         
939      4.96223        1/1            4.96059        1/1            0.2         
940      4.96059        1/1            4.95931        1/1            0.2         
941      4.95931        1/1            4.95838        1/1            0.2         
942      4.95838        1/1            4.95698        1/1            0.2         
943      4.95698        1/1            4.95582        1/1            0.2         
944      4.95582        1/1            4.95441        1/1            0.2         
945      4.95441        1/1            4.95325        1/1            0.2         
946      4.95325        1/1            4.95170        1/1            0.2         
947      4.95170        1/1            4.95048        1/1            0.2         
948      4.95048        1/1            4.94938        1/1            0.2         
949      4.94938        1/1            4.94805        1/1            0.2         
950      4.94805        1/1            4.94683        1/1            0.2         
951      4.94683        1/1            4.94537        1/1            0.2         
952      4.94537        1/1            4.94431        1/1            0.2         
953      4.94431        1/1            4.94266        1/1            0.2         
954      4.94266        1/1            4.94164        1/1            0.2         
955      4.94164        1/1            4.94041        1/1            0.2         
956      4.94041        1/1            4.93912        1/1            0.2         
957      4.93912        1/1            4.93791        1/1            0.2         
958      4.93791        1/1            4.93694        1/1            0.2         
959      4.93694        1/1            4.93540        1/1            0.2         
960      4.93540        1/1            4.93400        1/1            0.2         
961      4.93400        1/1            4.93292        1/1            0.2         
962      4.93292        1/1            4.93156        1/1            0.2         
963      4.93156        1/1            4.93061        1/1            0.2         
964      4.93061        1/1            4.92905        1/1            0.2         
965      4.92905        1/1            4.92782        1/1            0.2         
966      4.92782        1/1            4.92665        1/1            0.2         
967      4.92665        1/1            4.92554        1/1            0.2         
968      4.92554        1/1            4.92416        1/1            0.2         
969      4.92416        1/1            4.92347        1/1            0.2         
970      4.92347        1/1            4.92139        1/1            0.2         
971      4.92139        1/1            4.92077        1/1            0.2         
972      4.92077        1/1            4.91938        1/1            0.2         
973      4.91938        1/1            4.91810        1/1            0.2         
974      4.91810        1/1            4.91715        1/1            0.2         
975      4.91715        1/1            4.91597        1/1            0.2         
976      4.91597        1/1            4.91485        1/1            0.2         
977      4.91485        1/1            4.91390        1/1            0.2         
