EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: adjoint_training_20250605_183403
Started: 2025-06-05 18:34:32
Completed: 2025-06-06 00:32:37
Total Training Time: 358.1 minutes (6.0 hours)
Report generated: 2025-06-06 00:32:37

Configuration Settings:
------------------------------
  data_dir: /media/visitor/Extreme SSD/data/complete_blocks
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/mini
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/outputs
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 128
  model_parameters: 166914
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: 1000
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 80
  val_proteins: 25

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Val Loss       Best Loss      Worst Loss     Duration (s)
    1b08_A: 0.13085
    7k6p_A: 0.20860
    6h05_A: 0.17603
    1pzx_A: 0.15372
    6fl1_A: 0.18556
    2wwn_A: 0.18672
    3zxf_A: 0.17945
    4n8p_A: 0.13680
    3e62_A: 0.12519
    5veo_A: 0.12954
    4i05_A: 0.13321
    4b7i_A: 0.14395
    1rij_A: 0.21459
    2pwj_A: 0.13443
    4z7x_A: 0.14303
    2f2x_A: 0.11668
    6vjo_A: 0.44379
    3q54_A: 0.17920
    2cb3_A: 0.13039
    3gai_A: 0.15203
    3dm8_A: 0.17146
    4x51_A: 0.19340
    1wlt_A: 0.13208
    4edp_A: 0.14998
    4yk0_A: 0.13891
    6neg_A: 0.13269
    5uag_A: 0.16056
    2gp6_A: 0.12545
    1t1h_A: 0.12623
    1pt4_A: 0.23139
    1su1_A: 0.12680
    1fdy_A: 0.13005
    7lca_A: 0.13289
    6fcm_A: 0.12397
    2cwx_A: 0.13792
    1i5z_A: 0.15136
    6abq_A: 0.11983
    1esi_A: 0.15628
    4ekx_A: 0.11444
    5khg_A: 0.14625
    1ehj_A: 0.14469
    6v42_A: 0.12010
    5uqi_A: 0.12142
    3tkp_A: 0.11690
    3gbw_A: 0.15629
    2qht_A: 0.16203
    2r9p_A: 0.10712
    3ga0_A: 0.11780
    2g19_A: 0.12773
    4nwb_A: 0.18272
    2zc1_A: 0.13938
    3dp6_A: 0.12027
    2uy9_A: 0.13744
    3o4r_A: 0.14055
    2pku_A: 0.13492
    6yjn_A: 0.13825
    1sgv_A: 0.15711
    1uv7_A: 0.13228
    6jko_A: 0.14359
    6sw8_A: 0.15137
    2ztm_A: 0.17365
    4cew_A: 0.15013

Epoch 158:
  Duration: 113.9 seconds
  Training Loss: 0.15131
  Validation Loss: 0.16498 (25 proteins)
    Val range: [0.11251, 0.34657]
  Best: 2r9p_A (0.10700)
  Worst: 6vjo_A (0.44790)
  Training Proteins:
    7d60_A: 0.16620
    1kqy_A: 0.15844
    3eba_A: 0.14705
    3foa_A: 0.14319
    3eps_A: 0.14990
    4j7z_A: 0.25489
    2cbp_A: 0.12346
    2wvq_A: 0.16128
    5wrf_A: 0.14101
    3ob6_A: 0.17924
    1mzw_A: 0.12889
    7bln_A: 0.13215
    3st1_A: 0.13436
    1z84_A: 0.15272
    5jir_A: 0.13133
    5wup_A: 0.15948
    1tpg_A: 0.13446
    6dzg_A: 0.13026
    1b08_A: 0.13077
    7k6p_A: 0.20934
    6h05_A: 0.17559
    1pzx_A: 0.15370
    6fl1_A: 0.18476
    2wwn_A: 0.18663
    3zxf_A: 0.17952
    4n8p_A: 0.13686
    3e62_A: 0.12538
    5veo_A: 0.12968
    4i05_A: 0.13330
    4b7i_A: 0.14393
    1rij_A: 0.21732
    2pwj_A: 0.13450
    4z7x_A: 0.14297
    2f2x_A: 0.11724
    6vjo_A: 0.44790
    3q54_A: 0.17952
    2cb3_A: 0.13034
    3gai_A: 0.15199
    3dm8_A: 0.16980
    4x51_A: 0.19047
    1wlt_A: 0.13167
    4edp_A: 0.15122
    4yk0_A: 0.14084
    6neg_A: 0.13277
    5uag_A: 0.15906
    2gp6_A: 0.12576
    1t1h_A: 0.12828
    1pt4_A: 0.22711
    1su1_A: 0.12839
    1fdy_A: 0.12913
    7lca_A: 0.13144
    6fcm_A: 0.12497
    2cwx_A: 0.13790
    1i5z_A: 0.15045
    6abq_A: 0.12139
    1esi_A: 0.15532
    4ekx_A: 0.11356
    5khg_A: 0.14559
    1ehj_A: 0.14830
    6v42_A: 0.11839
    5uqi_A: 0.12112
    3tkp_A: 0.11730
    3gbw_A: 0.15824
    2qht_A: 0.16247
    2r9p_A: 0.10700
    3ga0_A: 0.11604
    2g19_A: 0.12757
    4nwb_A: 0.18134
    2zc1_A: 0.13864
    3dp6_A: 0.11962
    2uy9_A: 0.13800
    3o4r_A: 0.13961
    2pku_A: 0.13414
    6yjn_A: 0.13847
    1sgv_A: 0.15583
    1uv7_A: 0.13189
    6jko_A: 0.14296
    6sw8_A: 0.14936
    2ztm_A: 0.17349
    4cew_A: 0.15007

Epoch 159:
  Duration: 114.0 seconds
  Training Loss: 0.15098
  Validation Loss: 0.16481 (25 proteins)
    Val range: [0.11233, 0.34544]
  Best: 2r9p_A (0.10686)
  Worst: 6vjo_A (0.44897)
  Training Proteins:
    7d60_A: 0.16607
    1kqy_A: 0.15864
    3eba_A: 0.14729
    3foa_A: 0.14305
    3eps_A: 0.14986
    4j7z_A: 0.25519
    2cbp_A: 0.12304
    2wvq_A: 0.16086
    5wrf_A: 0.14067
    3ob6_A: 0.17860
    1mzw_A: 0.12874
    7bln_A: 0.13219
    3st1_A: 0.13442
    1z84_A: 0.15258
    5jir_A: 0.13084
    5wup_A: 0.15940
    1tpg_A: 0.13402
    6dzg_A: 0.13006
    1b08_A: 0.13056
    7k6p_A: 0.20856
    6h05_A: 0.17557
    1pzx_A: 0.15365
    6fl1_A: 0.18429
    2wwn_A: 0.18639
    3zxf_A: 0.17903
    4n8p_A: 0.13626
    3e62_A: 0.12499
    5veo_A: 0.12950
    4i05_A: 0.13301
    4b7i_A: 0.14377
    1rij_A: 0.21276
    2pwj_A: 0.13413
    4z7x_A: 0.14283
    2f2x_A: 0.11521
    6vjo_A: 0.44897
    3q54_A: 0.17965
    2cb3_A: 0.12957
    3gai_A: 0.15053
    3dm8_A: 0.16768
    4x51_A: 0.18797
    1wlt_A: 0.13210
    4edp_A: 0.15131
    4yk0_A: 0.13989
    6neg_A: 0.13281
    5uag_A: 0.15867
    2gp6_A: 0.12541
    1t1h_A: 0.12903
    1pt4_A: 0.22470
    1su1_A: 0.12791
    1fdy_A: 0.12895
    7lca_A: 0.13144
    6fcm_A: 0.12425
    2cwx_A: 0.13801
    1i5z_A: 0.15093
    6abq_A: 0.12138
    1esi_A: 0.15540
    4ekx_A: 0.11316
    5khg_A: 0.14563
    1ehj_A: 0.14888
    6v42_A: 0.11811
    5uqi_A: 0.12094
    3tkp_A: 0.11721
    3gbw_A: 0.15841
    2qht_A: 0.16225
    2r9p_A: 0.10686
    3ga0_A: 0.11575
    2g19_A: 0.12745
    4nwb_A: 0.18097
    2zc1_A: 0.13842
    3dp6_A: 0.11952
    2uy9_A: 0.13808
    3o4r_A: 0.13943
    2pku_A: 0.13405
    6yjn_A: 0.13862
    1sgv_A: 0.15567
    1uv7_A: 0.13171
    6jko_A: 0.14284
    6sw8_A: 0.14882
    2ztm_A: 0.17332
    4cew_A: 0.14992

Epoch 160:
  Duration: 114.0 seconds
  Training Loss: 0.15085
  Validation Loss: 0.16477 (25 proteins)
    Val range: [0.11224, 0.34493]
  Best: 2r9p_A (0.10682)
  Worst: 6vjo_A (0.44591)
  Training Proteins:
    7d60_A: 0.16612
    1kqy_A: 0.15838
    3eba_A: 0.14729
    3foa_A: 0.14289
    3eps_A: 0.14972
    4j7z_A: 0.25498
    2cbp_A: 0.12319
    2wvq_A: 0.16058
    5wrf_A: 0.14042
    3ob6_A: 0.17849
    1mzw_A: 0.12864
    7bln_A: 0.13204
    3st1_A: 0.13436
    1z84_A: 0.15238
    5jir_A: 0.13057
    5wup_A: 0.15924
    1tpg_A: 0.13375
    6dzg_A: 0.12997
    1b08_A: 0.13050
    7k6p_A: 0.20817
    6h05_A: 0.17542
    1pzx_A: 0.15348
    6fl1_A: 0.18187
    2wwn_A: 0.18640
    3zxf_A: 0.17915
    4n8p_A: 0.13646
    3e62_A: 0.12491
    5veo_A: 0.12942
    4i05_A: 0.13290
    4b7i_A: 0.14368
    1rij_A: 0.21483
    2pwj_A: 0.13410
    4z7x_A: 0.14273
    2f2x_A: 0.11562
    6vjo_A: 0.44591
    3q54_A: 0.17921
    2cb3_A: 0.12976
    3gai_A: 0.15093
    3dm8_A: 0.16832
    4x51_A: 0.18890
    1wlt_A: 0.13168
    4edp_A: 0.15094
    4yk0_A: 0.13995
    6neg_A: 0.13226
    5uag_A: 0.15864
    2gp6_A: 0.12505
    1t1h_A: 0.12835
    1pt4_A: 0.22557
    1su1_A: 0.12790
    1fdy_A: 0.12893
    7lca_A: 0.13106
    6fcm_A: 0.12449
    2cwx_A: 0.13788
    1i5z_A: 0.15054
    6abq_A: 0.12111
    1esi_A: 0.15508
    4ekx_A: 0.11322
    5khg_A: 0.14549
    1ehj_A: 0.14850
    6v42_A: 0.11823
    5uqi_A: 0.12087
    3tkp_A: 0.11711
    3gbw_A: 0.15818
    2qht_A: 0.16227
    2r9p_A: 0.10682
    3ga0_A: 0.11568
    2g19_A: 0.12737
    4nwb_A: 0.18100
    2zc1_A: 0.13827
    3dp6_A: 0.11947
    2uy9_A: 0.13793
    3o4r_A: 0.13929
    2pku_A: 0.13390
    6yjn_A: 0.13836
    1sgv_A: 0.15547
    1uv7_A: 0.13154
    6jko_A: 0.14269
    6sw8_A: 0.14852
    2ztm_A: 0.17321
    4cew_A: 0.14981

Epoch 161:
  Duration: 113.9 seconds
  Training Loss: 0.15072
  Validation Loss: 0.16468 (25 proteins)
    Val range: [0.11216, 0.34473]
  Best: 2r9p_A (0.10671)
  Worst: 6vjo_A (0.44510)
  Training Proteins:
    7d60_A: 0.16607
    1kqy_A: 0.15820
    3eba_A: 0.14710
    3foa_A: 0.14277
    3eps_A: 0.14963
    4j7z_A: 0.25504
    2cbp_A: 0.12292
    2wvq_A: 0.16053
    5wrf_A: 0.14026
    3ob6_A: 0.17838
    1mzw_A: 0.12851
    7bln_A: 0.13184
    3st1_A: 0.13420
    1z84_A: 0.15222
    5jir_A: 0.13043
    5wup_A: 0.15911
    1tpg_A: 0.13363
    6dzg_A: 0.12985
    1b08_A: 0.13033
    7k6p_A: 0.20773
    6h05_A: 0.17539
    1pzx_A: 0.15327
    6fl1_A: 0.18067
    2wwn_A: 0.18623
    3zxf_A: 0.17896
    4n8p_A: 0.13625
    3e62_A: 0.12484
    5veo_A: 0.12944
    4i05_A: 0.13279
    4b7i_A: 0.14358
    1rij_A: 0.21523
    2pwj_A: 0.13398
    4z7x_A: 0.14258
    2f2x_A: 0.11550
    6vjo_A: 0.44510
    3q54_A: 0.17921
    2cb3_A: 0.12971
    3gai_A: 0.15092
    3dm8_A: 0.16835
    4x51_A: 0.18893
    1wlt_A: 0.13149
    4edp_A: 0.15099
    4yk0_A: 0.13980
    6neg_A: 0.13229
    5uag_A: 0.15859
    2gp6_A: 0.12502
    1t1h_A: 0.12814
    1pt4_A: 0.22556
    1su1_A: 0.12788
    1fdy_A: 0.12886
    7lca_A: 0.13087
    6fcm_A: 0.12439
    2cwx_A: 0.13781
    1i5z_A: 0.15045
    6abq_A: 0.12091
    1esi_A: 0.15498
    4ekx_A: 0.11309
    5khg_A: 0.14537
    1ehj_A: 0.14833
    6v42_A: 0.11801
    5uqi_A: 0.12079
    3tkp_A: 0.11704
    3gbw_A: 0.15812
    2qht_A: 0.16216
    2r9p_A: 0.10671
    3ga0_A: 0.11551
    2g19_A: 0.12733
    4nwb_A: 0.18089
    2zc1_A: 0.13818
    3dp6_A: 0.11937
    2uy9_A: 0.13784
    3o4r_A: 0.13917
    2pku_A: 0.13376
    6yjn_A: 0.13829
    1sgv_A: 0.15537
    1uv7_A: 0.13143
    6jko_A: 0.14246
    6sw8_A: 0.14827
    2ztm_A: 0.17308
    4cew_A: 0.14971

Epoch 162:
  Duration: 113.9 seconds
  Training Loss: 0.15059
  Validation Loss: 0.16450 (25 proteins)
    Val range: [0.11204, 0.34444]
  Best: 2r9p_A (0.10660)
  Worst: 6vjo_A (0.44333)
  Training Proteins:
    7d60_A: 0.16598
    1kqy_A: 0.15809
    3eba_A: 0.14703
    3foa_A: 0.14259
    3eps_A: 0.14956
    4j7z_A: 0.25497
    2cbp_A: 0.12271
    2wvq_A: 0.16041
    5wrf_A: 0.14006
    3ob6_A: 0.17813
    1mzw_A: 0.12839
    7bln_A: 0.13173
    3st1_A: 0.13406
    1z84_A: 0.15209
    5jir_A: 0.13024
    5wup_A: 0.15901
    1tpg_A: 0.13351
    6dzg_A: 0.12975
    1b08_A: 0.13024
    7k6p_A: 0.20760
    6h05_A: 0.17530
    1pzx_A: 0.15307
    6fl1_A: 0.18105
    2wwn_A: 0.18614
    3zxf_A: 0.17890
    4n8p_A: 0.13626
    3e62_A: 0.12479
    5veo_A: 0.12944
    4i05_A: 0.13266
    4b7i_A: 0.14348
    1rij_A: 0.21496
    2pwj_A: 0.13394
    4z7x_A: 0.14253
    2f2x_A: 0.11542
    6vjo_A: 0.44333
    3q54_A: 0.17912
    2cb3_A: 0.12944
    3gai_A: 0.15056
    3dm8_A: 0.16776
    4x51_A: 0.18832
    1wlt_A: 0.13149
    4edp_A: 0.15074
    4yk0_A: 0.13947
    6neg_A: 0.13215
    5uag_A: 0.15851
    2gp6_A: 0.12468
    1t1h_A: 0.12811
    1pt4_A: 0.22581
    1su1_A: 0.12770
    1fdy_A: 0.12878
    7lca_A: 0.13079
    6fcm_A: 0.12426
    2cwx_A: 0.13779
    1i5z_A: 0.15058
    6abq_A: 0.12080
    1esi_A: 0.15487
    4ekx_A: 0.11292
    5khg_A: 0.14534
    1ehj_A: 0.14804
    6v42_A: 0.11854
    5uqi_A: 0.12077
    3tkp_A: 0.11691
    3gbw_A: 0.15804
    2qht_A: 0.16202
    2r9p_A: 0.10660
    3ga0_A: 0.11536
    2g19_A: 0.12719
    4nwb_A: 0.18077
    2zc1_A: 0.13794
    3dp6_A: 0.11928
    2uy9_A: 0.13772
    3o4r_A: 0.13901
    2pku_A: 0.13374
    6yjn_A: 0.13823
    1sgv_A: 0.15522
    1uv7_A: 0.13129
    6jko_A: 0.14245
    6sw8_A: 0.14827
    2ztm_A: 0.17289
    4cew_A: 0.14962

Epoch 163:
  Duration: 114.0 seconds
  Training Loss: 0.15054
  Validation Loss: 0.16459 (25 proteins)
    Val range: [0.11200, 0.34403]
  Best: 2r9p_A (0.10652)
  Worst: 6vjo_A (0.44086)
  Training Proteins:
    7d60_A: 0.16598
    1kqy_A: 0.15791
    3eba_A: 0.14689
    3foa_A: 0.14258
    3eps_A: 0.14941
    4j7z_A: 0.25497
    2cbp_A: 0.12258
    2wvq_A: 0.16028
    5wrf_A: 0.13991
    3ob6_A: 0.17813
    1mzw_A: 0.12830
    7bln_A: 0.13155
    3st1_A: 0.13397
    1z84_A: 0.15199
    5jir_A: 0.13019
    5wup_A: 0.15882
    1tpg_A: 0.13341
    6dzg_A: 0.12965
    1b08_A: 0.13011
    7k6p_A: 0.20726
    6h05_A: 0.17512
    1pzx_A: 0.15300
    6fl1_A: 0.18067
    2wwn_A: 0.18609
    3zxf_A: 0.17894
    4n8p_A: 0.13632
    3e62_A: 0.12483
    5veo_A: 0.12941
    4i05_A: 0.13260
    4b7i_A: 0.14345
    1rij_A: 0.21727
    2pwj_A: 0.13387
    4z7x_A: 0.14233
    2f2x_A: 0.11633
    6vjo_A: 0.44086
    3q54_A: 0.17898
    2cb3_A: 0.12968
    3gai_A: 0.15108
    3dm8_A: 0.16854
    4x51_A: 0.18930
    1wlt_A: 0.13119
    4edp_A: 0.15049
    4yk0_A: 0.13982
    6neg_A: 0.13194
    5uag_A: 0.15854
    2gp6_A: 0.12476
    1t1h_A: 0.12762
    1pt4_A: 0.22667
    1su1_A: 0.12769
    1fdy_A: 0.12867
    7lca_A: 0.13050
    6fcm_A: 0.12451
    2cwx_A: 0.13770
    1i5z_A: 0.15010
    6abq_A: 0.12082
    1esi_A: 0.15461
    4ekx_A: 0.11299
    5khg_A: 0.14509
    1ehj_A: 0.14779
    6v42_A: 0.11795
    5uqi_A: 0.12070
    3tkp_A: 0.11685
    3gbw_A: 0.15788
    2qht_A: 0.16203
    2r9p_A: 0.10652
    3ga0_A: 0.11536
    2g19_A: 0.12716
    4nwb_A: 0.18084
    2zc1_A: 0.13801
    3dp6_A: 0.11921
    2uy9_A: 0.13752
    3o4r_A: 0.13890
    2pku_A: 0.13348
    6yjn_A: 0.13800
    1sgv_A: 0.15512
    1uv7_A: 0.13109
    6jko_A: 0.14223
    6sw8_A: 0.14772
    2ztm_A: 0.17283
    4cew_A: 0.14952

Epoch 164:
  Duration: 114.0 seconds
  Training Loss: 0.15030
  Validation Loss: 0.16437 (25 proteins)
    Val range: [0.11184, 0.34315]
  Best: 2r9p_A (0.10630)
  Worst: 6vjo_A (0.44118)
  Training Proteins:
    7d60_A: 0.16579
    1kqy_A: 0.15784
    3eba_A: 0.14681
    3foa_A: 0.14237
    3eps_A: 0.14938
    4j7z_A: 0.25498
    2cbp_A: 0.12229
    2wvq_A: 0.16025
    5wrf_A: 0.13977
    3ob6_A: 0.17802
    1mzw_A: 0.12821
    7bln_A: 0.13139
    3st1_A: 0.13378
    1z84_A: 0.15188
    5jir_A: 0.12999
    5wup_A: 0.15879
    1tpg_A: 0.13324
    6dzg_A: 0.12956
    1b08_A: 0.12998
    7k6p_A: 0.20702
    6h05_A: 0.17507
    1pzx_A: 0.15281
    6fl1_A: 0.18040
    2wwn_A: 0.18589
    3zxf_A: 0.17865
    4n8p_A: 0.13604
    3e62_A: 0.12466
    5veo_A: 0.12936
    4i05_A: 0.13247
    4b7i_A: 0.14334
    1rij_A: 0.21488
    2pwj_A: 0.13372
    4z7x_A: 0.14228
    2f2x_A: 0.11533
    6vjo_A: 0.44118
    3q54_A: 0.17896
    2cb3_A: 0.12925
    3gai_A: 0.15021
    3dm8_A: 0.16736
    4x51_A: 0.18788
    1wlt_A: 0.13142
    4edp_A: 0.15040
    4yk0_A: 0.13902
    6neg_A: 0.13187
    5uag_A: 0.15833
    2gp6_A: 0.12445
    1t1h_A: 0.12788
    1pt4_A: 0.22517
    1su1_A: 0.12739
    1fdy_A: 0.12848
    7lca_A: 0.13041
    6fcm_A: 0.12386
    2cwx_A: 0.13757
    1i5z_A: 0.15016
    6abq_A: 0.12076
    1esi_A: 0.15458
    4ekx_A: 0.11264
    5khg_A: 0.14502
    1ehj_A: 0.14795
    6v42_A: 0.11781
    5uqi_A: 0.12057
    3tkp_A: 0.11677
    3gbw_A: 0.15798
    2qht_A: 0.16183
    2r9p_A: 0.10630
    3ga0_A: 0.11521
    2g19_A: 0.12699
    4nwb_A: 0.18058
    2zc1_A: 0.13778
    3dp6_A: 0.11913
    2uy9_A: 0.13752
    3o4r_A: 0.13873
    2pku_A: 0.13341
    6yjn_A: 0.13801
    1sgv_A: 0.15499
    1uv7_A: 0.13089
    6jko_A: 0.14208
    6sw8_A: 0.14724
    2ztm_A: 0.17268
    4cew_A: 0.14940

Epoch 165:
  Duration: 113.9 seconds
  Training Loss: 0.15028
  Validation Loss: 0.16442 (25 proteins)
    Val range: [0.11184, 0.34394]
  Best: 2r9p_A (0.10627)
  Worst: 6vjo_A (0.43907)
  Training Proteins:
    7d60_A: 0.16581
    1kqy_A: 0.15766
    3eba_A: 0.14676
    3foa_A: 0.14221
    3eps_A: 0.14928
    4j7z_A: 0.25480
    2cbp_A: 0.12235
    2wvq_A: 0.16007
    5wrf_A: 0.13957
    3ob6_A: 0.17791
    1mzw_A: 0.12819
    7bln_A: 0.13126
    3st1_A: 0.13363
    1z84_A: 0.15177
    5jir_A: 0.12983
    5wup_A: 0.15868
    1tpg_A: 0.13310
    6dzg_A: 0.12948
    1b08_A: 0.12992
    7k6p_A: 0.20678
    6h05_A: 0.17495
    1pzx_A: 0.15275
    6fl1_A: 0.17858
    2wwn_A: 0.18584
    3zxf_A: 0.17863
    4n8p_A: 0.13609
    3e62_A: 0.12457
    5veo_A: 0.12929
    4i05_A: 0.13239
    4b7i_A: 0.14329
    1rij_A: 0.21760
    2pwj_A: 0.13363
    4z7x_A: 0.14209
    2f2x_A: 0.11613
    6vjo_A: 0.43907
    3q54_A: 0.17897
    2cb3_A: 0.12943
    3gai_A: 0.15092
    3dm8_A: 0.16847
    4x51_A: 0.18925
    1wlt_A: 0.13088
    4edp_A: 0.15037
    4yk0_A: 0.13967
    6neg_A: 0.13177
    5uag_A: 0.15844
    2gp6_A: 0.12464
    1t1h_A: 0.12734
    1pt4_A: 0.22671
    1su1_A: 0.12748
    1fdy_A: 0.12847
    7lca_A: 0.13014
    6fcm_A: 0.12440
    2cwx_A: 0.13760
    1i5z_A: 0.14995
    6abq_A: 0.12050
    1esi_A: 0.15443
    4ekx_A: 0.11273
    5khg_A: 0.14486
    1ehj_A: 0.14716
    6v42_A: 0.11763
    5uqi_A: 0.12058
    3tkp_A: 0.11673
    3gbw_A: 0.15768
    2qht_A: 0.16180
    2r9p_A: 0.10627
    3ga0_A: 0.11501
    2g19_A: 0.12698
    4nwb_A: 0.18061
    2zc1_A: 0.13778
    3dp6_A: 0.11902
    2uy9_A: 0.13733
    3o4r_A: 0.13864
    2pku_A: 0.13329
    6yjn_A: 0.13778
    1sgv_A: 0.15485
    1uv7_A: 0.13083
    6jko_A: 0.14187
    6sw8_A: 0.14741
    2ztm_A: 0.17261
    4cew_A: 0.14931

Epoch 166:
  Duration: 114.0 seconds
  Training Loss: 0.15006
  Validation Loss: 0.16423 (25 proteins)
    Val range: [0.11166, 0.34260]
  Best: 2r9p_A (0.10602)
  Worst: 6vjo_A (0.43889)
  Training Proteins:
    7d60_A: 0.16560
    1kqy_A: 0.15759
    3eba_A: 0.14652
    3foa_A: 0.14213
    3eps_A: 0.14923
    4j7z_A: 0.25478
    2cbp_A: 0.12191
    2wvq_A: 0.16006
    5wrf_A: 0.13945
    3ob6_A: 0.17775
    1mzw_A: 0.12805
    7bln_A: 0.13109
    3st1_A: 0.13349
    1z84_A: 0.15163
    5jir_A: 0.12969
    5wup_A: 0.15858
    1tpg_A: 0.13307
    6dzg_A: 0.12937
    1b08_A: 0.12970
    7k6p_A: 0.20675
    6h05_A: 0.17481
    1pzx_A: 0.15258
    6fl1_A: 0.17963
    2wwn_A: 0.18576
    3zxf_A: 0.17847
    4n8p_A: 0.13589
    3e62_A: 0.12454
    5veo_A: 0.12927
    4i05_A: 0.13223
    4b7i_A: 0.14315
    1rij_A: 0.21549
    2pwj_A: 0.13351
    4z7x_A: 0.14203
    2f2x_A: 0.11533
    6vjo_A: 0.43889
    3q54_A: 0.17892
    2cb3_A: 0.12903
    3gai_A: 0.14990
    3dm8_A: 0.16693
    4x51_A: 0.18744
    1wlt_A: 0.13137
    4edp_A: 0.15008
    4yk0_A: 0.13854
    6neg_A: 0.13164
    5uag_A: 0.15817
    2gp6_A: 0.12423
    1t1h_A: 0.12764
    1pt4_A: 0.22501
    1su1_A: 0.12720
    1fdy_A: 0.12829
    7lca_A: 0.13009
    6fcm_A: 0.12357
    2cwx_A: 0.13742
    1i5z_A: 0.14995
    6abq_A: 0.12064
    1esi_A: 0.15430
    4ekx_A: 0.11247
    5khg_A: 0.14480
    1ehj_A: 0.14762
    6v42_A: 0.11764
    5uqi_A: 0.12042
    3tkp_A: 0.11658
    3gbw_A: 0.15780
    2qht_A: 0.16166
    2r9p_A: 0.10602
    3ga0_A: 0.11501
    2g19_A: 0.12679
    4nwb_A: 0.18044
    2zc1_A: 0.13750
    3dp6_A: 0.11896
    2uy9_A: 0.13726
    3o4r_A: 0.13846
    2pku_A: 0.13323
    6yjn_A: 0.13783
    1sgv_A: 0.15468
    1uv7_A: 0.13055
    6jko_A: 0.14193
    6sw8_A: 0.14671
    2ztm_A: 0.17246
    4cew_A: 0.14925

Epoch 167:
  Duration: 114.1 seconds
  Training Loss: 0.15007
  Validation Loss: 0.16432 (25 proteins)
    Val range: [0.11167, 0.34366]
  Best: 2r9p_A (0.10611)
  Worst: 6vjo_A (0.43698)
  Training Proteins:
    7d60_A: 0.16569
    1kqy_A: 0.15738
    3eba_A: 0.14663
    3foa_A: 0.14209
    3eps_A: 0.14917
    4j7z_A: 0.25470
    2cbp_A: 0.12209
    2wvq_A: 0.15992
    5wrf_A: 0.13928
    3ob6_A: 0.17790
    1mzw_A: 0.12801
    7bln_A: 0.13095
    3st1_A: 0.13353
    1z84_A: 0.15161
    5jir_A: 0.12954
    5wup_A: 0.15844
    1tpg_A: 0.13287
    6dzg_A: 0.12927
    1b08_A: 0.12969
    7k6p_A: 0.20636
    6h05_A: 0.17463
    1pzx_A: 0.15252
    6fl1_A: 0.17781
    2wwn_A: 0.18564
    3zxf_A: 0.17845
    4n8p_A: 0.13595
    3e62_A: 0.12448
    5veo_A: 0.12919
    4i05_A: 0.13217
    4b7i_A: 0.14309
    1rij_A: 0.21819
    2pwj_A: 0.13341
    4z7x_A: 0.14186
    2f2x_A: 0.11633
    6vjo_A: 0.43698
    3q54_A: 0.17875
    2cb3_A: 0.12922
    3gai_A: 0.15076
    3dm8_A: 0.16841
    4x51_A: 0.18927
    1wlt_A: 0.13068
    4edp_A: 0.15003
    4yk0_A: 0.13943
    6neg_A: 0.13141
    5uag_A: 0.15833
    2gp6_A: 0.12441
    1t1h_A: 0.12693
    1pt4_A: 0.22749
    1su1_A: 0.12729
    1fdy_A: 0.12826
    7lca_A: 0.12977
    6fcm_A: 0.12435
    2cwx_A: 0.13747
    1i5z_A: 0.14971
    6abq_A: 0.12034
    1esi_A: 0.15418
    4ekx_A: 0.11262
    5khg_A: 0.14469
    1ehj_A: 0.14664
    6v42_A: 0.11758
    5uqi_A: 0.12047
    3tkp_A: 0.11655
    3gbw_A: 0.15746
    2qht_A: 0.16164
    2r9p_A: 0.10611
    3ga0_A: 0.11483
    2g19_A: 0.12676
    4nwb_A: 0.18050
    2zc1_A: 0.13755
    3dp6_A: 0.11887
    2uy9_A: 0.13703
    3o4r_A: 0.13838
    2pku_A: 0.13308
    6yjn_A: 0.13755
    1sgv_A: 0.15455
    1uv7_A: 0.13054
    6jko_A: 0.14172
    6sw8_A: 0.14704
    2ztm_A: 0.17236
    4cew_A: 0.14910

Epoch 168:
  Duration: 114.0 seconds
  Training Loss: 0.14979
  Validation Loss: 0.16410 (25 proteins)
    Val range: [0.11145, 0.34226]
  Best: 2r9p_A (0.10587)
  Worst: 6vjo_A (0.43686)
  Training Proteins:
    7d60_A: 0.16544
    1kqy_A: 0.15730
    3eba_A: 0.14638
    3foa_A: 0.14197
    3eps_A: 0.14908
    4j7z_A: 0.25467
    2cbp_A: 0.12160
    2wvq_A: 0.15991
    5wrf_A: 0.13916
    3ob6_A: 0.17769
    1mzw_A: 0.12783
    7bln_A: 0.13081
    3st1_A: 0.13331
    1z84_A: 0.15141
    5jir_A: 0.12943
    5wup_A: 0.15836
    1tpg_A: 0.13284
    6dzg_A: 0.12917
    1b08_A: 0.12949
    7k6p_A: 0.20632
    6h05_A: 0.17453
    1pzx_A: 0.15238
    6fl1_A: 0.17920
    2wwn_A: 0.18544
    3zxf_A: 0.17815
    4n8p_A: 0.13562
