EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

⏰ INTERRUPTED AT 114 EPOCHS (TIME LIMIT REACHED)
==================================================

Experiment: 20250613_180436_fast_ode_with_prelim
Started: 2025-06-14 19:23:15
Completed: 2025-06-15 19:23:16
Total Training Time: 1440.0 minutes (24.0 hours)
Report generated: 2025-06-15 19:23:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/jumbo
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 64
  model_parameters: 117378
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 492
  val_proteins: 50
  use_sequential_loading: True
  aggressive_cleanup: True

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
    3thp_A: 46.20647
    2w8i_A: 48.75347
    6a6q_A: 58.38144
    2kpj_A: 11.94506
    1n0d_A: 3.73370
    2as0_A: 58.34976
    2w7v_A: 13.06346
    5jon_A: 83.17054
    1tqd_A: 55.98505
    6fkg_A: 27.24607
    4lo9_A: 43.17662
    2wz9_A: 19.66199
    1jo3_A: 8.72421
    6wt8_A: 49.35524
    1uem_A: 16.48372
    1ehn_A: 86.01981
    2c1y_A: 39.15130
    1wqa_A: 72.79087
    2ens_A: 21.92578
    7khe_A: 37.97723
    3gd0_A: 68.67722
    4zgh_A: 69.70648
    3frp_A: 97.29536
    1zg3_A: 48.16924
    1dq8_A: 83.30393
    4jnn_A: 30.15476
    6fpa_A: 53.62772
    5yda_A: 73.58387
    1zzz_A: 31.08078
    2n64_A: 27.09408
    4zdn_A: 136.60081
    3afa_A: 30.49424
    2nrj_A: 75.12662
    1onc_A: 13.72655
    2b7e_A: 9.08497
    6scq_A: 10.80304
    1fe5_A: 14.27946
    2fq6_A: 57.27755
    6ei3_A: 98.86186
    6x8o_A: 7.28979
    1b4m_A: 21.17115
    2n6h_A: 5.42428
    2zg1_A: 35.45559
    3hq9_A: 52.03017
    1b88_A: 16.25923
    2qcf_A: 35.50186
    4em6_A: 87.85505
    3dzc_A: 60.02074
    2u2f_A: 12.01774
    5xyb_A: 60.73393
    6ki2_A: 23.66218
    1uz3_A: 16.74436
    4ckn_A: 38.97670
    6q0i_A: 28.94485
    4o91_A: 43.47059
    2jov_A: 10.70758
    2lye_A: 4.91086
    3edm_A: 41.95108
    4ljr_A: 32.78322
    1vm8_A: 80.41673
    1ib2_A: 71.32028
    5svd_A: 105.65934
    3mah_A: 21.66996
    1bj4_A: 64.41965
    3h5g_A: 10.16243
    2qju_A: 98.34214
    3geu_A: 34.10380
    1q0r_A: 44.25624
    5y26_A: 47.06266
    3tny_A: 44.36234
    3gh4_A: 86.11741
    2ps4_A: 60.79077
    7d11_A: 13.92940
    6umy_A: 22.51625
    4xc2_A: 18.30979
    1wmt_A: 7.07820
    4nvr_A: 45.89732
    6nko_A: 32.30320
    5t66_A: 44.37103
    6o4p_A: 73.13158
    1yir_A: 59.33781
    3x0g_A: 13.15657
    3e9a_A: 39.07894
    1krl_A: 7.29429
    2pbo_A: 74.65494
    4dd8_A: 29.25986
    3u59_A: 31.45517
    4w8i_A: 81.65527
    4bbq_A: 19.25220
    2ccm_A: 30.49401
    1o1x_A: 26.83322
    3uen_A: 25.18877
    6e68_A: 63.43830
    5f3b_A: 32.53432
    3o8q_A: 36.78114
    4iyh_A: 22.35457

Epoch 43:
  Duration: 753.6 seconds
  Training Loss: 38.23859
  Training Success: 478/492 proteins
  Validation Loss: 41.85746 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [4.24563, 167.48492]
  Best: 1i6j_A (1.63315)
  Worst: 4p99_A (146.83435)
  Training Proteins:
    7d60_A: 51.90153
    1kqy_A: 44.23418
    3eba_A: 20.16454
    3foa_A: 75.80998
    3eps_A: 93.90948
    4j7z_A: 29.50120
    2cbp_A: 13.07600
    2wvq_A: 39.34026
    5wrf_A: 21.10025
    3ob6_A: 81.12358
    1mzw_A: 26.05308
    7bln_A: 25.14057
    3st1_A: 30.81629
    1z84_A: 61.27707
    5jir_A: 62.62536
    5wup_A: 86.68110
    1tpg_A: 13.41315
    6dzg_A: 43.06566
    1b08_A: 22.69236
    7k6p_A: 21.66129
    6h05_A: 85.81431
    1pzx_A: 48.04645
    6fl1_A: 3.19429
    2wwn_A: 33.96498
    3zxf_A: 27.06362
    4n8p_A: 20.30505
    3e62_A: 40.11316
    5veo_A: 58.00822
    4i05_A: 43.10590
    4b7i_A: 35.28821
    1rij_A: 5.65656
    2pwj_A: 25.19300
    4z7x_A: 36.16699
    2f2x_A: 7.59084
    6vjo_A: 18.74467
    3q54_A: 68.40497
    2cb3_A: 25.68890
    3gai_A: 31.46165
    3dm8_A: 25.74949
    4x51_A: 32.77959
    1wlt_A: 28.76887
    4edp_A: 56.14141
    4yk0_A: 16.92438
    6neg_A: 53.16030
    5uag_A: 55.82505
    2gp6_A: 60.46354
    1t1h_A: 10.77748
    1pt4_A: 8.28637
    1su1_A: 28.34999
    1fdy_A: 42.40964
    7lca_A: 58.28005
    6fcm_A: 38.76448
    2cwx_A: 65.05253
    1i5z_A: 34.06377
    6abq_A: 15.16572
    1esi_A: 44.45350
    4ekx_A: 14.63182
    5khg_A: 32.34318
    1ehj_A: 10.62285
    6v42_A: 62.02135
    5uqi_A: 26.42387
    3tkp_A: 31.61144
    3gbw_A: 27.65851
    2qht_A: 37.97594
    2r9p_A: 26.78368
    3ga0_A: 46.31469
    2g19_A: 34.58113
    4nwb_A: 54.26624
    2zc1_A: 50.22021
    3dp6_A: 37.19369
    2uy9_A: 59.17245
    3o4r_A: 40.62693
    2pku_A: 12.71719
    6yjn_A: 39.00360
    1sgv_A: 54.05345
    1uv7_A: 15.82686
    6jko_A: 59.64411
    6sw8_A: 12.11621
    2ztm_A: 48.35429
    4cew_A: 47.41774
    6k6r_A: 18.30286
    4wcz_A: 40.33847
    3g4a_A: 41.20483
    6dwx_A: 24.48450
    2zx0_A: 26.34291
    6leo_A: 68.58817
    5vo7_A: 16.61498
    4fcg_A: 50.16138
    2f4p_A: 23.47825
    1b09_A: 27.97036
    2h61_A: 19.47354
    6fsn_A: 42.97483
    6fj4_A: 45.27282
    5wk6_A: 126.32819
    4rc1_A: 35.55161
    3mra_A: 13.42959
    2lp8_A: 34.61303
    5uxd_A: 50.56889
    4yxm_A: 62.89514
    2chu_A: 46.25114
    1dew_A: 3.80232
    4pkl_A: 14.75225
    3zrp_A: 62.51376
    4o1k_A: 38.44397
    5uxv_A: 36.30837
    5cqq_A: 12.74058
    2pk9_A: 44.87228
    7jot_A: 81.00102
    3b0m_A: 86.06692
    4o4v_A: 50.09691
    1lr1_A: 16.83501
    3et1_A: 52.04307
    1yaf_A: 40.59917
    2q2j_A: 20.15454
    1nqd_A: 25.64536
    3a9w_A: 41.42324
    2gic_A: 39.46689
    4tw8_A: 36.43808
    5jp1_A: 31.49042
    1l9c_A: 53.08452
    2rhb_A: 44.09638
    2afs_A: 44.63951
    3t8o_A: 84.24060
    3hrs_A: 33.13756
    2wfx_A: 25.62056
    4p3b_A: 12.68962
    2zf9_A: 33.37988
    6cpd_A: 19.95816
    1na8_A: 29.16366
    4etq_A: 39.56166
    3a75_A: 59.67261
    5ufq_A: 24.97320
    2gim_A: 16.32248
    4i5f_A: 35.34428
    3wt1_A: 41.39064
    7dev_A: 60.89080
    6zmu_A: 11.79424
    1ega_A: 44.15886
    3lb6_A: 24.44019
    5iaw_A: 35.02194
    2o8e_A: 3.80728
    7aon_A: 7.83533
    1ft2_A: 49.54500
    6thb_A: 60.13357
    1esm_A: 45.83170
    5yuf_A: 6.95601
    1h5y_A: 37.79476
    3q9b_A: 57.29398
    2rio_A: 58.30393
    5f67_A: 13.92634
    5t7z_A: 89.59315
    3dt5_A: 29.40591
    7bv6_A: 13.12539
    4an6_A: 30.21642
    2yey_A: 98.27303
    2pfw_A: 16.74258
    3mxi_A: 52.22738
    5k8m_A: 76.34321
    3ry9_A: 48.58921
    3toc_A: 32.35225
    6y6l_A: 29.97044
    3dpj_A: 33.84353
    5w0j_A: 9.91188
    5tih_A: 49.13929
    1tza_A: 22.06959
    3dvu_A: 21.75609
    6rum_A: 41.34307
    2ls5_A: 23.50539
    5f1f_A: 50.50773
    1ah5_A: 45.25959
    1wq9_A: 14.28007
    6jrq_A: 67.20068
    1l09_A: 23.45956
    4i69_A: 14.00933
    5wxv_A: 25.29035
    4f4w_A: 56.22491
    2k1w_A: 11.78097
    4y68_A: 50.11244
    4cbj_A: 23.98253
    1iy5_A: 6.59458
    7sk0_A: 80.42126
    3dp5_A: 13.92682
    4p99_A: 146.83435
    1wdc_A: 16.67002
    1ios_A: 16.57785
    1ch2_A: 22.26760
    2pmp_A: 25.88514
    1kdk_A: 25.34859
    6t6i_A: 11.46502
    1bus_A: 10.74894
    5vmt_A: 49.84137
    2rdn_A: 42.41724
    2r6o_A: 50.74119
    3lr5_A: 22.80245
    1w4s_A: 28.05615
    2wzv_A: 33.08663
    6wcv_A: 59.89758
    6qms_A: 10.82659
    7c50_A: 30.21220
    1bh3_A: 54.71935
    6i6c_A: 47.22886
    6gpm_A: 13.78777
    3l6x_A: 92.25276
    6aj6_A: 65.40138
    6fas_A: 17.86580
    1z91_A: 21.46709
    5c7j_A: 54.90331
    4fuw_A: 19.91760
    6xs5_A: 23.56247
    1p3b_A: 48.78471
    6h7c_A: 55.04273
    2gw4_A: 6.95493
    1fqm_A: 38.71313
    1lb1_A: 60.50472
    6bdx_A: 39.68703
    3l04_A: 56.46429
    6yd3_A: 76.35196
    2pyu_A: 35.72367
    3b36_A: 28.54987
    6ldq_A: 37.79571
    1wo5_A: 8.14952
    4h3w_A: 56.59912
    3vkz_A: 67.15336
    3o0h_A: 67.21056
    2f4j_A: 39.25985
    1t6l_A: 39.72736
    5aef_A: 4.84709
    1uub_A: 9.88970
    1mjh_A: 24.08344
    3iln_A: 36.88420
    1l8g_A: 42.88067
    3sx0_A: 79.54173
    5e5q_A: 11.42475
    7bqs_A: 39.32230
    4ba7_A: 22.56733
    5k9q_A: 45.06398
    6gw4_A: 42.10920
    7eql_A: 42.76835
    5h54_A: 31.62582
    6ai5_A: 33.13982
    2fyz_A: 21.13204
    5vl1_A: 80.58357
    5lq6_A: 28.57749
    6pqe_A: 12.69274
    2xt3_A: 47.98602
    6ywh_A: 17.00429
    4wvo_A: 27.33725
    2v0o_A: 67.43128
    16vp_A: 58.56305
    2iha_A: 2.38013
    1ogu_A: 44.08762
    2ocy_A: 66.44862
    4pv0_A: 37.39599
    4yov_A: 32.40856
    7jjt_A: 85.25572
    7lgc_A: 16.59039
    5k8j_A: 11.85963
    2q87_A: 16.99987
    5bpe_A: 21.36537
    5wc0_A: 83.92982
    3gdj_A: 23.20258
    2hio_A: 19.16804
    4tgl_A: 35.68848
    5vnd_A: 41.86012
    2g6u_A: 4.18485
    2ztb_A: 42.05818
    4ehs_A: 26.90007
    3ao9_A: 17.51599
    4ygo_A: 22.79135
    5fs8_A: 80.41523
    7bhe_A: 21.69188
    6nrr_A: 16.49036
    5mla_A: 26.16017
    1jml_A: 13.21037
    1v5n_A: 16.16958
    2enq_A: 21.42648
    6btj_A: 41.21339
    2f07_A: 28.86903
    3dup_A: 42.13984
    6kwa_A: 34.53337
    6uuk_A: 56.59384
    1sro_A: 10.05799
    1o7s_A: 18.44085
    6gol_A: 13.68849
    4apw_A: 48.60862
    1tro_A: 4.22588
    2afc_A: 21.75583
    5u4h_A: 62.69164
    1uwj_A: 37.74702
    1shn_A: 62.86451
    2xr6_A: 27.23320
    3no7_A: 16.88065
    5jso_A: 31.87850
    1t2l_A: 19.04029
    7bsl_A: 88.54850
    1fvi_A: 39.02430
    1hv5_A: 25.32369
    2cyu_A: 6.83783
    7n50_A: 37.74476
    2vy1_A: 31.45456
    1i6j_A: 1.63315
    4kir_A: 66.68034
    2w02_A: 111.44128
    1vrk_A: 30.73080
    3alw_A: 87.18452
    2cdb_A: 43.83478
    2zay_A: 21.72675
    4kp2_A: 67.98260
    4rck_A: 29.61016
    4qlh_A: 31.04426
    1rja_A: 15.94751
    1gnk_A: 16.44468
    5aon_A: 9.69556
    4ndk_A: 46.17496
    3dgz_A: 67.77113
    1u36_A: 14.18409
    5v8w_A: 11.12762
    6iad_A: 70.98086
    1kyn_A: 38.75171
    4o5m_A: 54.39243
    1af4_A: 45.63176
    2uyh_A: 40.50100
    2gpy_A: 34.56837
    4xa9_A: 35.64125
    4ep6_A: 65.81774
    5ft0_A: 41.12192
    4xlt_A: 17.75920
    2ey4_A: 41.24746
    2e31_A: 63.65759
    5j49_A: 42.44967
    5tpx_A: 19.01985
    4ny0_A: 49.36685
    6s1v_A: 13.15986
    1zu1_A: 24.61764
    5x3s_A: 28.85439
    4ese_A: 34.44354
    2na5_A: 7.18953
    1sv0_A: 16.88820
    1a7m_A: 31.85903
    5c54_A: 48.54346
    3wnz_A: 68.23257
    3o4o_A: 23.17847
    5z8s_A: 32.38178
    3e8j_A: 44.44147
    4jwy_A: 42.09760
    1ni7_A: 23.14740
    7mgj_A: 45.04565
    5x1e_A: 14.81449
    6j2h_A: 43.53412
    2jxj_A: 10.50803
    3e81_A: 23.07800
    6bvp_A: 33.54124
    5z09_A: 55.52576
    3ggh_A: 38.12628
    1ptq_A: 5.48708
    5yft_A: 64.62140
    2lr3_A: 7.07735
    1r7m_A: 7.84078
    2l2e_A: 28.18871
    3q87_A: 16.31004
    6won_A: 36.49279
    5fc9_A: 12.81743
    1wf7_A: 18.04977
    3okk_A: 32.09075
    5v45_A: 34.92923
    1uku_A: 14.39428
    3fad_A: 25.55106
    2van_A: 35.47676
    3kn3_A: 31.85967
    3om2_A: 77.73242
    3vpp_A: 17.34588
    2fmr_A: 10.24547
    6ig4_A: 44.94805
    2h9m_A: 61.05474
    4nv2_A: 60.55548
    6tzl_A: 73.58076
    6m0v_A: 40.14431
    1hdp_A: 12.19598
    4nbc_A: 55.74781
    1p2c_A: 33.67624
    1ltk_A: 70.77489
    5ikq_A: 77.94690
    3thp_A: 46.04022
    2w8i_A: 48.55981
    6a6q_A: 58.18102
    2kpj_A: 11.90285
    1n0d_A: 3.68925
    2as0_A: 58.15026
    2w7v_A: 13.00303
    5jon_A: 82.82166
    1tqd_A: 55.76329
    6fkg_A: 27.17315
    4lo9_A: 43.09184
    2wz9_A: 19.58850
    1jo3_A: 8.64283
    6wt8_A: 49.22805
    1uem_A: 16.44319
    1ehn_A: 85.59332
    2c1y_A: 38.97984
    1wqa_A: 72.45985
    2ens_A: 21.91139
    7khe_A: 37.90237
    3gd0_A: 68.48416
    4zgh_A: 69.38860
    3frp_A: 96.78121
    1zg3_A: 48.06773
    1dq8_A: 83.24891
    4jnn_A: 30.09829
    6fpa_A: 53.60094
    5yda_A: 73.40481
    1zzz_A: 30.99569
    2n64_A: 27.07831
    4zdn_A: 136.74928
    3afa_A: 30.54992
    2nrj_A: 74.74833
    1onc_A: 13.64510
    2b7e_A: 9.02398
    6scq_A: 10.75919
    1fe5_A: 14.22887
    2fq6_A: 56.98589
    6ei3_A: 98.64643
    6x8o_A: 7.29085
    1b4m_A: 21.03562
    2n6h_A: 5.41295
    2zg1_A: 35.37286
    3hq9_A: 51.89351
    1b88_A: 16.18056
    2qcf_A: 35.43356
    4em6_A: 87.58971
    3dzc_A: 59.77532
    2u2f_A: 11.94657
    5xyb_A: 60.52029
    6ki2_A: 23.61287
    1uz3_A: 16.69493
    4ckn_A: 38.82574
    6q0i_A: 28.87212
    4o91_A: 43.36167
    2jov_A: 10.67788
    2lye_A: 4.90737
    3edm_A: 41.76789
    4ljr_A: 32.59365
    1vm8_A: 80.15536
    1ib2_A: 70.98763
    5svd_A: 105.16813
    3mah_A: 21.63207
    1bj4_A: 64.18231
    3h5g_A: 10.14429
    2qju_A: 97.95930
    3geu_A: 33.99734
    1q0r_A: 44.14363
    5y26_A: 47.01641
    3tny_A: 44.23597
    3gh4_A: 85.88472
    2ps4_A: 60.76595
    7d11_A: 13.92854
    6umy_A: 22.46118
    4xc2_A: 18.24609
    1wmt_A: 7.05928
    4nvr_A: 45.67778
    6nko_A: 32.11855
    5t66_A: 44.16799
    6o4p_A: 72.92364
    1yir_A: 59.13002
    3x0g_A: 13.12352
    3e9a_A: 38.88185
    1krl_A: 7.26470
    2pbo_A: 74.35269
    4dd8_A: 29.18490
    3u59_A: 31.44306
    4w8i_A: 81.40718
    4bbq_A: 19.20406
    2ccm_A: 30.43386
    1o1x_A: 26.79454
    3uen_A: 25.10997
    6e68_A: 63.27962
    5f3b_A: 32.45493
    3o8q_A: 36.61682
    4iyh_A: 22.29670

Epoch 44:
  Duration: 754.7 seconds
  Training Loss: 38.09673
  Training Success: 478/492 proteins
  Validation Loss: 41.70234 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [4.23219, 166.79042]
  Best: 1i6j_A (1.62072)
  Worst: 4p99_A (146.41594)
  Training Proteins:
    7d60_A: 51.80142
    1kqy_A: 43.97715
    3eba_A: 20.09811
    3foa_A: 75.39965
    3eps_A: 93.78873
    4j7z_A: 29.44057
    2cbp_A: 13.01599
    2wvq_A: 39.24765
    5wrf_A: 21.02535
    3ob6_A: 80.89708
    1mzw_A: 25.98013
    7bln_A: 25.03968
    3st1_A: 30.71188
    1z84_A: 61.24753
    5jir_A: 62.46524
    5wup_A: 86.63536
    1tpg_A: 13.39246
    6dzg_A: 42.95337
    1b08_A: 22.60784
    7k6p_A: 21.62798
    6h05_A: 85.75266
    1pzx_A: 47.86458
    6fl1_A: 3.19352
    2wwn_A: 33.85549
    3zxf_A: 26.99219
    4n8p_A: 20.23806
    3e62_A: 39.98066
    5veo_A: 57.78458
    4i05_A: 43.00528
    4b7i_A: 35.23521
    1rij_A: 5.64159
    2pwj_A: 25.13327
    4z7x_A: 36.05330
    2f2x_A: 7.56655
    6vjo_A: 18.76265
    3q54_A: 68.11349
    2cb3_A: 25.60352
    3gai_A: 31.35827
    3dm8_A: 25.65465
    4x51_A: 32.64515
    1wlt_A: 28.69506
    4edp_A: 55.93630
    4yk0_A: 16.87514
    6neg_A: 52.95708
    5uag_A: 55.66630
    2gp6_A: 60.16047
    1t1h_A: 10.75165
    1pt4_A: 8.29241
    1su1_A: 28.19875
    1fdy_A: 42.24210
    7lca_A: 58.14103
    6fcm_A: 38.65832
    2cwx_A: 64.70303
    1i5z_A: 33.91718
    6abq_A: 15.10728
    1esi_A: 44.30318
    4ekx_A: 14.58583
    5khg_A: 32.25063
    1ehj_A: 10.60378
    6v42_A: 61.79887
    5uqi_A: 26.30900
    3tkp_A: 31.51507
    3gbw_A: 27.58611
    2qht_A: 37.90636
    2r9p_A: 26.71251
    3ga0_A: 46.14740
    2g19_A: 34.48864
    4nwb_A: 54.14430
    2zc1_A: 50.03769
    3dp6_A: 37.06588
    2uy9_A: 59.06645
    3o4r_A: 40.50061
    2pku_A: 12.64828
    6yjn_A: 38.85061
    1sgv_A: 53.86638
    1uv7_A: 15.75130
    6jko_A: 59.47504
    6sw8_A: 12.07007
    2ztm_A: 48.21461
    4cew_A: 47.29663
    6k6r_A: 18.20031
    4wcz_A: 40.19207
    3g4a_A: 41.11422
    6dwx_A: 24.39924
    2zx0_A: 26.29804
    6leo_A: 68.33051
    5vo7_A: 16.55929
    4fcg_A: 50.07701
    2f4p_A: 23.37337
    1b09_A: 27.83197
    2h61_A: 19.42906
    6fsn_A: 42.88527
    6fj4_A: 45.16071
    5wk6_A: 125.93158
    4rc1_A: 35.41317
    3mra_A: 13.39332
    2lp8_A: 34.46056
    5uxd_A: 50.39590
    4yxm_A: 62.82796
    2chu_A: 46.12900
    1dew_A: 3.77997
    4pkl_A: 14.68450
    3zrp_A: 62.24911
    4o1k_A: 38.30179
    5uxv_A: 36.22648
    5cqq_A: 12.68873
    2pk9_A: 44.70949
    7jot_A: 80.66068
    3b0m_A: 85.68034
    4o4v_A: 49.94778
    1lr1_A: 16.79745
    3et1_A: 51.89584
    1yaf_A: 40.37156
    2q2j_A: 20.08626
    1nqd_A: 25.57096
    3a9w_A: 41.26641
    2gic_A: 39.38007
    4tw8_A: 36.26789
    5jp1_A: 31.40210
    1l9c_A: 52.88865
    2rhb_A: 43.91769
    2afs_A: 44.50311
    3t8o_A: 83.95639
    3hrs_A: 33.00618
    2wfx_A: 25.53304
    4p3b_A: 12.61180
    2zf9_A: 33.28231
    6cpd_A: 19.89635
    1na8_A: 29.09403
    4etq_A: 39.45614
    3a75_A: 59.46034
    5ufq_A: 24.89208
    2gim_A: 16.27125
    4i5f_A: 35.18682
    3wt1_A: 41.24179
    7dev_A: 60.65227
    6zmu_A: 11.73312
    1ega_A: 44.04069
    3lb6_A: 24.38613
    5iaw_A: 34.90646
    2o8e_A: 3.78139
    7aon_A: 7.79909
    1ft2_A: 49.37489
    6thb_A: 59.86248
    1esm_A: 45.67875
    5yuf_A: 6.93169
    1h5y_A: 37.63950
    3q9b_A: 57.12547
    2rio_A: 58.01751
    5f67_A: 13.82848
    5t7z_A: 89.00790
    3dt5_A: 29.30277
    7bv6_A: 13.05406
    4an6_A: 30.16343
    2yey_A: 98.10332
    2pfw_A: 16.67480
    3mxi_A: 52.20852
    5k8m_A: 76.19353
    3ry9_A: 48.40294
    3toc_A: 32.20508
    6y6l_A: 29.90320
    3dpj_A: 33.70319
    5w0j_A: 9.91028
    5tih_A: 48.99879
    1tza_A: 21.97768
    3dvu_A: 21.68015
    6rum_A: 41.23758
    2ls5_A: 23.39744
    5f1f_A: 50.28577
    1ah5_A: 45.13329
    1wq9_A: 14.25143
    6jrq_A: 67.02723
    1l09_A: 23.35321
    4i69_A: 13.95453
    5wxv_A: 25.21461
    4f4w_A: 56.06861
    2k1w_A: 11.73933
    4y68_A: 49.94952
    4cbj_A: 23.94325
    1iy5_A: 6.57980
    7sk0_A: 80.18777
    3dp5_A: 13.88398
    4p99_A: 146.41594
    1wdc_A: 16.62893
    1ios_A: 16.56115
    1ch2_A: 22.24251
    2pmp_A: 25.85006
    1kdk_A: 25.26630
    6t6i_A: 11.43379
    1bus_A: 10.70944
    5vmt_A: 49.67953
    2rdn_A: 42.29123
    2r6o_A: 50.55659
    3lr5_A: 22.75133
    1w4s_A: 27.99730
    2wzv_A: 32.95996
    6wcv_A: 59.66804
    6qms_A: 10.79637
    7c50_A: 30.09484
    1bh3_A: 54.53809
    6i6c_A: 47.08412
    6gpm_A: 13.74134
    3l6x_A: 91.75742
    6aj6_A: 65.15372
    6fas_A: 17.78263
    1z91_A: 21.40063
    5c7j_A: 54.65243
    4fuw_A: 19.86790
    6xs5_A: 23.48615
    1p3b_A: 48.82616
    6h7c_A: 54.65071
    2gw4_A: 6.91421
    1fqm_A: 38.44475
    1lb1_A: 60.20301
    6bdx_A: 39.44376
    3l04_A: 56.21002
    6yd3_A: 75.95122
    2pyu_A: 35.53110
    3b36_A: 28.38182
    6ldq_A: 37.63416
    1wo5_A: 8.11147
    4h3w_A: 56.41473
    3vkz_A: 66.78602
    3o0h_A: 66.84282
    2f4j_A: 39.08748
    1t6l_A: 39.60999
    5aef_A: 4.83974
    1uub_A: 9.86596
    1mjh_A: 24.00364
    3iln_A: 36.74999
    1l8g_A: 42.70019
    3sx0_A: 79.24751
    5e5q_A: 11.38419
    7bqs_A: 39.22287
    4ba7_A: 22.51105
    5k9q_A: 44.92984
    6gw4_A: 42.04160
    7eql_A: 42.63373
    5h54_A: 31.50491
    6ai5_A: 33.06055
    2fyz_A: 21.07177
    5vl1_A: 80.33121
    5lq6_A: 28.47736
    6pqe_A: 12.64277
    2xt3_A: 47.77294
    6ywh_A: 16.94049
    4wvo_A: 27.23670
    2v0o_A: 67.21349
    16vp_A: 58.44241
    2iha_A: 2.34847
    1ogu_A: 43.94127
    2ocy_A: 66.34550
    4pv0_A: 37.20541
    4yov_A: 32.25642
    7jjt_A: 84.78371
    7lgc_A: 16.51153
    5k8j_A: 11.80124
    2q87_A: 16.92696
    5bpe_A: 21.24126
    5wc0_A: 83.69479
    3gdj_A: 23.13203
    2hio_A: 19.08790
    4tgl_A: 35.53439
    5vnd_A: 41.61589
    2g6u_A: 4.24579
    2ztb_A: 41.95484
    4ehs_A: 26.80678
    3ao9_A: 17.46114
    4ygo_A: 22.72823
    5fs8_A: 80.11864
    7bhe_A: 21.60691
    6nrr_A: 16.44568
    5mla_A: 26.05883
    1jml_A: 13.16829
    1v5n_A: 16.12713
    2enq_A: 21.33168
    6btj_A: 41.09232
    2f07_A: 28.76038
    3dup_A: 41.98857
    6kwa_A: 34.40273
    6uuk_A: 56.39227
    1sro_A: 9.99254
    1o7s_A: 18.38403
    6gol_A: 13.64550
    4apw_A: 48.43018
    1tro_A: 4.22321
    2afc_A: 21.64384
    5u4h_A: 62.42819
    1uwj_A: 37.62309
    1shn_A: 62.58591
    2xr6_A: 27.15460
    3no7_A: 16.83279
    5jso_A: 31.74570
    1t2l_A: 18.94846
    7bsl_A: 88.19926
    1fvi_A: 38.80762
    1hv5_A: 25.22996
    2cyu_A: 6.79646
    7n50_A: 37.61908
    2vy1_A: 31.30670
    1i6j_A: 1.62072
    4kir_A: 66.36080
    2w02_A: 111.02804
    1vrk_A: 30.53222
    3alw_A: 84.53033
    2cdb_A: 43.38648
    2zay_A: 21.55844
    4kp2_A: 67.96797
    4rck_A: 29.41332
    4qlh_A: 30.65799
    1rja_A: 15.81729
    1gnk_A: 16.36325
    5aon_A: 9.63548
    4ndk_A: 45.80509
    3dgz_A: 67.40193
    1u36_A: 14.08694
    5v8w_A: 11.04694
    6iad_A: 70.81234
    1kyn_A: 38.27228
    4o5m_A: 54.05473
    1af4_A: 45.49683
    2uyh_A: 40.13881
    2gpy_A: 34.39521
    4xa9_A: 35.51968
    4ep6_A: 65.64947
    5ft0_A: 41.01735
    4xlt_A: 17.64802
    2ey4_A: 40.95647
    2e31_A: 63.45173
    5j49_A: 42.17253
    5tpx_A: 18.98947
    4ny0_A: 49.02364
    6s1v_A: 13.14801
    1zu1_A: 24.51831
    5x3s_A: 28.76633
    4ese_A: 34.39610
    2na5_A: 7.13456
    1sv0_A: 16.77967
    1a7m_A: 31.67924
    5c54_A: 48.38303
    3wnz_A: 67.85073
    3o4o_A: 23.11144
    5z8s_A: 32.27042
    3e8j_A: 44.32736
    4jwy_A: 41.95374
    1ni7_A: 23.08736
    7mgj_A: 44.77271
    5x1e_A: 14.74365
    6j2h_A: 43.45829
    2jxj_A: 10.43635
    3e81_A: 22.97756
    6bvp_A: 33.53347
    5z09_A: 55.30716
    3ggh_A: 38.01660
    1ptq_A: 5.45334
    5yft_A: 64.48264
    2lr3_A: 7.05373
    1r7m_A: 7.86430
    2l2e_A: 28.12254
    3q87_A: 16.26447
    6won_A: 36.37374
    5fc9_A: 12.78220
    1wf7_A: 17.97879
    3okk_A: 31.94487
    5v45_A: 34.82892
    1uku_A: 14.34957
    3fad_A: 25.48030
    2van_A: 35.41793
    3kn3_A: 31.76985
    3om2_A: 77.51342
    3vpp_A: 17.26375
    2fmr_A: 10.21143
    6ig4_A: 44.74831
    2h9m_A: 60.86002
    4nv2_A: 60.38262
    6tzl_A: 73.38544
    6m0v_A: 40.09539
    1hdp_A: 12.13797
    4nbc_A: 55.47094
    1p2c_A: 33.54505
    1ltk_A: 70.38036
    5ikq_A: 77.64651
